Season,Episode,Character,Line
21,3,Steve," I used to get in trouble for always using the N word. But with DNAandMe I found out that I'm 2.1% black.
"
21,3,Office Worker," 'Morning, Steve?
"
21,3,Steve,"Sup, n*gga? 
"
21,3,Announcer,"The test is easy.  Simply swab the inside of your mouth and send it into our lab.
"
21,3,Driver," People made fun of me for being French. DNAandMe showed I was 8% Navajo. Nobody's makin' fun of me now, or my people, who are victims.
"
21,3,Female Jogger,"I'm 13% victim.
"
21,3,Painter,"I'm 21% victim.
"
21,3,Announcer,"Order now and find out if your friends should be more sympathetic towards you. DNAandMe. Are you in?
"
21,3,Randy,"Hell fucking yes I'm in.
"
21,3,Randy,"Alright, everyone's here. Let's do this.  Here you go, just like I said. A hundred dollars cash. No questions asked. Are we good?  Good. No talking. Perfect. Okay, let's get this over with.  Thank you. Do not talk of this to anyone. 
"
21,3,Randy,"All right, everybody. Hey, thanks for comin'. If uh-I can have your attention, please? I think we're ready to get started.
"
21,3,DNA test administrator," Ahah, Mr. Marsh, you know, none of this was really necessary. For DNAandMe testing you can just swab the inside of your mouth yourself and send it in the mail.
"
21,3,Randy,"Yeah, I know, but I just, I was really excited, wanted everyone to witness my test.
"
21,3,DNA test administrator,"Well, to each their own I suppose.  All right, open wide.  Okay, I'll get this back to the lab and get the results to you as quickly as possible.
"
21,3,Randy,"Okay, great. I'm very interested to see  what those results have to say.
"
21,3,Peter Galtman," Galtman residence.
"
21,3,Masked voice,"Listen to me carefully. The man who convinced you to cancel Columbus Day is a fraud.
"
21,3,Mr. Galtman,"Who is this?
"
21,3,Masked voice,"You will go online and search Instagram for images of Randy Marsh.
"
21,3,Mr. Galtman,"I most certainly will not!
"
21,3,Masked voice,"Randy Marsh is a hypocrite and a fake. You will be taken down with him when he is exposed! 
"
21,3,Kyle,"What's he saying?
"
21,3,Kenny,"(Shhh! Don't interrupt!)  We know where you live and we know how to make you suffer!
"
21,3,Mr. Galtman,"Now you listen here, Mr. Man! The Galtmans don't believe in social media or the Internet! It's all fake news!
"
21,3,Mrs. Galtman,"Fake news.
"
21,3,Kenny," Then speak with Marsh yourself! The truth is out there!  (Well, I don't know if that worked.)
"
21,3,Mr. Galtman,"Hm.  Sounds like maybe the Galtmans need to check out Randy Marsh.
"
21,3,Randy,"Shelly! We've got an emergency! We're getting rid of all the Columbus stuff in this house! Any Columbus costumes? Columbus pictures? They all gotta go!
"
21,3,Shelly,"I don't give a shit about Columbus.
"
21,3,Randy,"Sharon! Peter Galtman called! He sounds suspicious! We've gotta get rid of all our Columbus shot glasses and coffee cups! Where are they?!
"
21,3,Sharon,"YOUR Columbus shot glasses and coffee cups are in that cupboard.
"
21,3,Randy,"Shot, shot glasses, coffee cups, towels, plates. What about the Columbus figurine salt and pepper shakers?
"
21,3,Sharon,"I don't know where YOU put them, Randy.
"
21,3,Randy," Sharon, do you know what they'll do to us when they find out how we were so stoked on Columbus??
"
21,3,Sharon,"YOU were stoked on Columbus, Randy. Not me.
"
21,3,Randy,"Oho, really?! Did you forget our wedding?! That's you, right there!  Standing there with a big smile on your face! You didn't say anything about it being insensitive then, did you?!
"
21,3,Sharon,"I actually was a little upset that you dressed up as Columbus for our wedding, but I decided-
"
21,3,Randy," Oh, NOW! You say that NOW 'cause everyone's freakin' out, but you were right there going along with it!  They're gonna be coming after you too, Sharon! So you can just wipe that indigenous look off your face!  Oh! That could be my DNA results! Here, take this stuff out back!  Oh... nooo, nonononono.
"
21,3,Bill,"I've never felt so alive until now.
"
21,3,Randy,"Thank you. Lo-lovely flowers. Thank, thank you. 
"
21,3,Mr. Galtman," Galtman residence.
"
21,3,Kenny," Listen carefully if you want to live. You will make this Monday a school holiday.
"
21,3,Mr. Galtman,"I spoke with Mr. Marsh and he denied any wrongdoing.
"
21,3,Kenny," Of course he did! That's what liars do!
"
21,3,Stan,"I don't think you're being intimidating enough.
"
21,3,Cartman,"Yeah, get meaner, Kenny.
"
21,3,Kenny,"Meaner like now, dude?
"
21,3,Stan,"I don't know, like, like uh, maybe say-
"
21,3,Cartman,"Just talk about cutting off his dick or something.
"
21,3,Kenny," We're gonna cut off your dick!
"
21,3,Kyle,"No dude, that's too far.
"
21,3,Cartman,"Okay, okay, just say we're gonna cut off part of his dick.
"
21,3,Stan,"Just give me the phone! Hello!
"
21,3,Mr. Galtman,"What?
"
21,3,Stan,"Randy Marsh is about to pay for what he's done!  Protect him and you will pay too! Time is running out!  Jesus!
"
21,3,Randy,"Sharon, have you seen my Columbus staff and orb?
"
21,3,Sharon,"I have not. 
"
21,3,Randy,"Sharon, Galtman called again. Somebody's out there trying to get me in trouble!
"
21,3,Sharon,"Randy, why don't you just admit to people that maybe you were somewhat overly excited about Columbus in the past?
"
21,3,Randy,"Everyone was excited about Columbus! For some reason people are just pointing fingers at me! Just because he's suddenly not cool now doesn't mean I'm gonna be the effin' scapegoat! 
"
21,3,Randy,"I've gotta burn this stuff!  Oh Goddamnit!
"
21,3,Bill,"I wrote you a song to express my feelings for you.
"
21,3,Randy,"Will you get out of here?!
"
21,3,Bill," And then he kissed me.
"
21,3,Randy," I didn't kiss you 'cause I liked you!
"
21,3,Bill," And then he kissed me.
"
21,3,Randy,"Okay, okay
"
21,3,Bill," And the sun began to shine.
"
21,3,Randy,"That's it! Get off my property! 
"
21,3,Bill,"Randy, I cannot quit you.
"
21,3,Randy,"Get off my land, you piece of shit! 
"
21,3,Bill,"Uuugh! 
"
21,3,Randy,"Don't post that.  Do not. Post that.  Shit!
"
21,3,Cartman,"Guys, what are you going?
"
21,3,Butters,"It's over, Eric. We have to come to school on Monday. Just face it.
"
21,3,Cartman,"I'm not facing anything. We still have time. There has to be a way-
"
21,3,Kyle,"Dude, there's nothing we can do, all right?
"
21,3,Cartman,"Oh okay. I see. Is that what Columbus did? Just give up? On his dream? No! Columbus believed that kids should have a day off skewl! And even when his own country wouldn't support his cause, Columbus said ""Fine! I'll go find a new land, where kids can have that day off!""
"
21,3,Jimmy,"Eric, just l-let it go.
"
21,3,Cartman,"And when Columbus sailed to distant places only to find people already there who said ""No! Stay off our land! We want our kids to have to go to skewl!"", he said ""No! It's just one day in October! They need a break!""

You guys can all give up, but I'm not.
Because in 1492, Columbus got us all a day off skewl.
With just three ships he sailed over so we could have some me time in October.
And yes, millions were slaughtered and throats were cut
But if we don't get that day off of school, then... for what?


"
21,3,Kyle,"Come on, guys.  There's something else we can try.
"
21,3,Randy," Sharon, good news!
"
21,3,Sharon,"What??
"
21,3,Randy,"The people from the DNA test called. They're on their way over. You wanna come down?
"
21,3,Sharon,"I'm doing something.
"
21,3,Randy,"You sure? These results could be really interesting. 
"
21,3,Randy,"Oh Goddammit, what the hell do you want?
"
21,3,Bill,"I want you to stop running from yourself. We could be so happy. 
"
21,3,Randy,"Crap, it's them!  Just a second, be right there. Thanks!  Get over here! I don't have any feelings for you. Do you understand?!
"
21,3,Bill,"But Randy, what about the-
"
21,3,Randy," NO! No buts! There is nothing here! I'm not in love with you! Got it?!
"
21,3,Bill,"Yes. Yes, I understand.
"
21,3,Randy,"Good! Now leave!  Hi, sorry. You guys have my results?
"
21,3,DNA test administrator,"Well, Mr. Marsh, we came because there was an irregularity with your test.
"
21,3,Randy,"Well what? You found something there you didn't expect to find? What is it?
"
21,3,DNA test administrator,"Well it's just a little too odd. We need to do the test again.
"
21,3,Randy,"Do it again? That's not fair.
"
21,3,DNA test administrator,"Mr. Marsh, please. If we could have one more sample. We want to be absolutely sure of what we found.
"
21,3,Randy,"Agh-uh oh, okay, no problem.  Give me, give me one sec. I'll be right back.  Wait!  Wait!  Okay! Okay, all set. Let's do this. Aaaaa-
"
21,3,DNA test administrator,"Mr. Marsh, we were hoping to do a more precise test. It's better for harder cases like this, but... it is an anal swab this time. 
"
21,3,Randy,"An anal swab? Give me tuh, three minutes.  Hey, where'd you go? 
"
21,3,DNA test administrator,"Mr. Marsh, we're in a bit of a hurry, if you don't mind. 
"
21,3,Randy,"Oh, aw shit. 
"
21,3,Cartman," All right, it's clear. Bring him in. 
"
21,3,Kenny," Move your ass, Galtman!
"
21,3,Mr. Galtman,"This is a violation of my rights.
"
21,3,Stan,"Just shut up, and watch what someone posted on their Instagram!
"
21,3,Mr. Galtman,"I most certainly will not! If you want me to look at the Internet, I will die first. It's fake news!
"
21,3,Kyle," That's why we had it transferred to VHS.
"
21,3,Mr. Galtman,"Oh, VHS is fine.
"
21,3,Kenny,"Take off his blindfold. 
"
21,3,Mr. Galtman,"Hmmm...
"
21,3,DNA test administrator,"Oh, Mr. Marsh.
"
21,3,Randy,"Whoa, ha-hay.  How are you? 
"
21,3,DNA test administrator,"Good. Wha-what are you up to?
"
21,3,Randy,"Chillin', chillin'.
"
21,3,DNA test administrator,"Well, uhhh, we did get your DNA results back this morning. Would you like to go over them?
"
21,3,Randy,"Oh, you did? Oh, great. Sure, why not? Uh, I'm here. Huh let's uh, let's do that.
"
21,3,DNA test administrator,"N'all right Mr. Marsh, here's your DNAandMe portfolio.  This shows that we actually found a mix of a few things in you regional ancestry.
"
21,3,Randy," Really? Like Native American? Like a, like a little bit?
"
21,3,DNA test administrator,"Nno, we didn't find any trace of any Native American DNA in your test.
"
21,3,Randy,"Nnnuts! 
"
21,3,DNA test administrator,"But as you can see here , we found that you are about 43% Northern European, 37% Mediterranean, and 18% Southwest Asian. In fact, your genetic profile most closely matches  your standard Caucasian British person.
"
21,3,Randy," Awww.
"
21,3,DNA test administrator,"And, you might be interested to know that you're actually 2.8% Neanderthal, which is fairly high.
"
21,3,Randy,"Neander-thal? What the hell is that about?
"
21,3,DNA test administrator,"Well, the Neanderthals were actually a species that was wiped out by Homo sapiens.
"
21,3,Randy,"Wiped out? All of my people?
"
21,3,DNA test administrator,"Yes, but you see, because of some cross-breeding, some people like you still possess Neanderthal DNA. Isn't that interesting?
"
21,3,Randy,"Cross-breeding? You mean rape. You're telling me that my ancestors were raped, and then eradicated by you? You maniacs!  The earth wasn't big enough for Neanderthals, so your ancestors just got rid of them, huh?! Well TO HELL WITH ALL OF YOU!! 
"
21,3,Mr. Galtman,"Well well, Mr. Marsh. I'd like to have a word, please.
"
21,3,Randy," You find this funny, Galtman!
"
21,3,Mr. Galtman,"What'd I do?
"
21,3,Randy,"Nobody had the guts to tell me what happened to my people, huh? Get the hell out of here! 
"
21,3,Bill,"I brought my parents over so you could meet them.
"
21,3,Randy,"Waww God!
"
21,3,Bill,"Don't worry. My parents are very okay and cool with us.
"
21,3,Stan,"Who the hell is that?
"
21,3,Randy,"Yeah, sure! Everyone gang up on the Neanderthal! Isn't it funny!
"
21,3,Bill,"Randy, you must face who you are. Stop pretending, Randy. For once, just allow yourself to feel.
"
21,3,Randy," You're right.  You're right. It's only now, when everyone is being so indigenous to me, that I realized... how indigenous I've been acting all along. I thought being a victim would solve all my problems. But being a victim has a down side too.  Mr. Galtman, I haven't been honest. It's time for us all... to be honest.
"
21,3,Randy,"What is a holiday? It's a day off work, yes. A day off school. But holidays are also meant to be a time to reflect. Today, I'm happy to announce that the school calendar committee is reinstating the day off.  But instead of glorifying anyone, Let us make it a holiday about the negative feelings that we all sometimes feel. Say what we're really thinking so we can move on. And so, the second Monday in October will still be a holiday, but instead of Columbus Day, it will be for ripping on each other and tearing each other down. And we will call it Indigenous Peoples Day. For perhaps if we all do it at the same time, we won't be so indigenous the rest of the year. And since this is the second Monday of October, let's all embrace the new meaning of the holiday starting right now.
"
21,3,Dave,"Do you even know what indigenous means, you freakin' idiot?!
"
21,3,Randy,"That's the spirit, Dave. Come on, everybody, let's just all be totally indigenous. Come on!
"
21,3,Kurt,"Who the hell let this guy talk to the school council?
"
21,3,Randy,"Good one Kurt. Your wife's a whore. Come on, everyone! Indigenous People's Day! Let's go for it!
"
21,3,Woman 2,"Shut up and get off the podium! 
"
21,3,Randy,"Okay, I will in a second, fatso. All right, who else? Come on! Get it out of your system! Happy Indigenous People's Day, everyone. Suck my asshole!
"
21,4,Man 1,"What on Earth was that?
"
21,4,Jimmy," My name is Jimmy Valmer.  And I am very...  f-f-fast.  When I was born, my parents knew I was different.
"
21,4,Doctor," I'm sorry, Mr. and Mrs. Valmer, your newborn son will never be able to walk. But he will be extremely good at comedy. 
"
21,4,Baby Jimmy," Wow! What a teh-t-teh-terrific audience. 
"
21,4,Jimmy," As I got older, my powers only increased.
"
21,4,Jimmy," What do you call cheese that isn't yours?
"
21,4,Woman 1,"AAAAHHHH Help! 
"
21,4,Jimmy,"Nacho cheese. 
"
21,4,Jimmy," And now I look for others like me to fight crime as part of a superhero team. I am... Fas... Fastpass! 
"
21,4,Cartman," Okay, okay, thank you, Fastpass. What do you guys think?
"
21,4,Stan,"We definitely don't have anyone with superhuman speed in our franchise.
"
21,4,Tolkien,"Fastpass, what makes you feel... qualified to be part of our cinematic universe?
"
21,4,Jimmy,"Well, besides being super f-f-fa-fast, I also have a good attitude, and flexibility with my schedule on weekends.
"
21,4,Cartman,"Fastpass, welcome to Coon and Friends. You are about to make a shitload of money.
"
21,4,Cartman,"Alright, superheros, it's time to lay out our plan of action. As you can see, I have divided the franchise plan into three phases. Phase 1 begins with The Coon Netflix series and goes through the Coon and Friends United movie, where we introduce Toolshed and The Human Kite. In Phase 2 we do Coon vs. Fastpass followed by an origin movie about Mosquito.
"
21,4,Clyde,"Bzzz oh boy, I get my own origin movie, bzzz?
"
21,4,Cartman,"That's right. It's in Phase 2 that we introduce Tupperware, our black superhero, like an ace in the hole.
"
21,4,Stan,"Whoawhoa wait, how come we gotta start off with a Netflix series? Can't we just go right into movies?
"
21,4,Cartman,"Netflix is starving for new shows right now, Toolshed. They will literally buy anything people pitch them. We need to strike while the iron's hot. Later in Phase 3 we can finally get to Civil War, where we will all- 
"
21,4,Stan,"What is it?
"
21,4,Kyle,"Incoming Face Time call from Super Craig. 
"
21,4,Cartman,"Onscreen!
"
21,4,Craig,"You guys, we have a big problem.
"
21,4,Cartman,"What is it, Super Craig?
"
21,4,Craig,"Somebody's messing with our Facebook page. They're spreading all these lies, saying we like, burn the American flag and pee in each other's mouths.
"
21,4,Stan,"Spreading lies how?
"
21,4,Craig,"Take a look.  Someone is systematically targeting our Facebook followers and feeding them misinformation.
"
21,4,Cartman,"Who would deliberately use Facebook in such a horribly reckless way?
"
21,4,Stephen," Butters, you're not looking at boobies again, are you?
"
21,4,Butters,"No Dad, I'm not looking at boobies.  Waahahahahaha!
"
21,4,Cartman,"Butters?!
"
21,4,Butters,"Oh, hey fellas.
"
21,4,Cartman,"Butters, are you using Facebook to fuck with our superhero franchise?
"
21,4,Butters,"Uuuuuuummm, nope. 
"
21,4,Stan,"Butters? Butters!
"
21,4,Butters," Yes, fellas?
"
21,4,Stan,"Dude, listen. We don't have time for this. Right now, Netflix is buying any show that people pitch them. We have a real shot at starting our franchise, and you are a part of that franchise plan, okay? We have movies planned for the bad guy.
"
21,4,Butters,"You mean like Suicide Squad?
"
21,4,Stan,"Yes!
"
21,4,Butters," Suicide Squad sucked! 
"
21,4,Kyle,"Butters! Butters! You can't just make stuff up about us!  People are thinking it's true!
"
21,4,Butters,"Look fellas, you have a right to be on Facebook and I have a right to be on facebook. And sometimes that's going to cause a little...  CHAOS.  Gotta get to classss.
"
21,4,Kyle,"Dude, what a dick!
"
21,4,Cartman,"If we don't find a way to stop him, we're never gonna make any money, you guys.
"
21,4,Ryan,"Thanks for coming, everyone. I know you are all concerned as Sarah and I are about what's happening to our children.
"
21,4,Thomas,"I just... can't believe that children in our town are dressing up in hero costumes and peeing in each other's mouths.
"
21,4,Randy,"And who are these kids? Does anyone know? They're wearing capes and forcing objects into their own rectal cavities? Why?
"
21,4,Steve,"We  were shocked to read that a young African-American boy is wearing Tupperware and defecating on girls while they sleep. What if those kids are hanging out with our kids?
"
21,4,Stephen,"You know what I think the problem is? Facebook.
"
21,4,Randy,"Facebook? How so?
"
21,4,Stephen,"Well, look, we all know there's a lot of mixing of truth and fiction that's been on Facebook lately, and children lack the cognitive ability to determine what's true and what isn't on Facebook. That's why we now have young kids dressing up in costumes, eating poop, and having sex with antelopes in our town.
"
21,4,Thomas,"Maybe we need to get our kids off of Facebook.
"
21,4,Randy,"That'll never happen. You know what I say we do? Let's invite Mark Zuckerberg to come and talk to us all about our concerns in this community.
"
21,4,Linda,"Do you really think he'd come?
"
21,4,Stephen,"Why not give it a try? Let's invite Mark Zuckerberg here and see what he has to say? I'm sure he's a reasonable person. 
"
21,4,Butters," Who are you?! What do you want?!
"
21,4,Adam,"I'm here about the job? 
"
21,4,Butters,"Oh. Are you Adam? Well, come on in.  You're making a smart career choice, Adam. You see, what we do here is utilize Facebook not only to spread chaos, but to actually profit from it. You'll find the hours very reasonable and I'm working on getting full health and dental for all employees.  Here's your company uniform. You see, what I've done, Adam, is build a completely self-sustaining Chaos machine  - You look fantastic - doing nothing more than what Facebook was designed to do. I make money from Facebook for my fake content in order to pay Facebook to promote my fake stories. And thusly we're growing bigger every day. Everyone, can I have your attention please?  We have a new agent in Chaos. Please welcome Adam Borque.  Here you go. You can take this workstation, Adam. Just start writing horrible things about people and presenting it as reality on Facebook. Alright! Don't forget we have a Chaos quota, gang! Let's really fuck shit up! 
"
21,4,Mr. Mackey,"Uh, alright, can everyone hear me in the back? Hm'kay, we're gonna get started here. I know you all have a lot of questions, so without further ado, let me introduce Mark Zuckerberg.  Thanks for coming, Mr. Zuckerberg.
"
21,4,Mark," Thank you. It is a great honor to be here amongst all of you. 
"
21,4,Mr. Mackey,"For those of you who don't know uh, could you tell us who you are?
"
21,4,Mark,"I am the founder and chairman of Facebook. But I also have a shtoile that is completely unblockable.
"
21,4,Mr. Mackey,"Okay, we'll let him speak and then we'll uh open the floor to some questions if there's time, thank you.
"
21,4,Mark,"Thank you, right?  Alright, everyone here wants to see my shtoile. But first, what I'll need is a volunteer. Yes, you sir.
"
21,4,Man 2,"Mr. Zuckerberg, Facebook has become a tool for some to disrupt our country and our community.
"
21,4,Mark,"You say these things like they are my fault, and yet they are not.
"
21,4,Man 2,"Well, you did create a platform with a monetary incentive for people to spread misinformation?
"
21,4,Mark,"Ha ha ha ha ha! Now I see you're trying to use your shtoile over mine. Now, you try to block me.  Now you've learned that you cannot block me, yehhhs?  Yes, what is your question?
"
21,4,Woman 2," How are we supposed to keep our kids-? 
"
21,4,Cartman,"Wilson Aubrey?
"
21,4,Wilson,"Yeah.
"
21,4,Cartman,"It's us, your heroes, Coon and Friends. We're uhm, just wondering why you stopped following us on Instagram?
"
21,4,Wilson,"Because you victimize innocent people and poop in little girls' mouths.
"
21,4,Cartman,"That's not true, Wilson. We're Coon and Friends, not Harvey Weinstein.
"
21,4,Wilson,"Facebook says it's true.
"
21,4,Cartman,"But it's NOT true.
"
21,4,Wilson,"But Facebook says it's true.
"
21,4,Cartman," Okay, but it's NOT true, and you need to have your own fucking brain and decide shit for yourself!
"
21,4,Wilson,"AAAAH! 
"
21,4,Cartman,"God dammit! Let's just face it! We're never gonna have a superhero franchise!
"
21,4,Kyle,"It's so unfair.
"
21,4,Jimmy,"Come on, fellas. Wu-we can't let Butters win.
"
21,4,Cartman,"Forget it, Fastpass. The world hates us now.
"
21,4,Stan,"Yeah, nobody believes in us.
"
21,4,Jimmy,"W-we believe in each other, don't we?  Who cares what everyone else thinks? I joined this franchise because I believe that it can make a lot of money. And being a superhero means you keep believing in that money, no matter how hard things get!
"
21,4,Cartman,"Fastpass is right. We let all this distract us from what's important. We just need to get the Netflix series and let our superhero franchise speak for itself!
"
21,4,Kyle,"Coon, everybody hates us.
"
21,4,Cartman,"Maybe so, but we know who we are! We are Coon Friends because we care about each other. Because we have each other's back! And when things look their darkest, these heroes will stand together!  And we'll-!
"
21,4,Heidi,"Hey babe, what's up?  What are you up to?
"
21,4,Cartman," Nothing, just fucking wearing sweet costumes and talking about fighting evil, is that okay?
"
21,4,Heidi,"I just- I thought we were meeting at the park. You didn't text or anything.
"
21,4,Cartman," Oh my God, are you fucking kidding me right now?
"
21,4,Heidi,"Sorry! I won't interrupt! 
"
21,4,Cartman,"Because we are Coon and Friends, and as long as we have each other, we can do anything!
"
21,4,Richard,"I swear, that was the worst public speaker I've ever seen. What was Mark Zuckerberg's point?
"
21,4,Mrs. Tweak,"I don't even understand what that was about.
"
21,4,Richard,"Guess nobody realized that Mark Zuckerberg was such a penis.
"
21,4,Richard,"What the hell?
"
21,4,Mrs. Tweak,"It's Mark Zuckerberg.
"
21,4,Richard,"I know who it is!  Excuse me, what are you doing here?!
"
21,4,Mark,"I was invited here by people.
"
21,4,Richard,"We invited you to come speak to our community about our problems!
"
21,4,Mark," Ah, I see what you did there. Trying to block me, riiight? I'm tired of eating chips. What else is there? 
"
21,4,Richard,"Hey! Get out of our fridge!
"
21,4,Mark,"Ha ha ha, this puny refrigerator could not block me. What makes you think you can?
"
21,4,Richard,"Now you listen here! I will not-! 
"
21,4,Mark,"Ha ha ha ha, you are no match for my shtoile.
"
21,4,Mark,"So, where are we headed? Perhaps we should get some food.
"
21,4,Stephen,"What, eh. Excuse me, this is our car?!
"
21,4,Mark,"You call this a car? It wasn't even remotely able to block me. What is this car's shtoile?
"
21,4,Stephen,"Get, get out of here, ya penis.
"
21,4,Mark,"Ha ha ha ha. You say I am a penis and yet I am not a penis.


"
21,4,Operator 1,"Netflix, you're greenlit. Who am I speaking with?
"
21,4,Cartman," Uh yes, hello. We have an idea for a show that we think would be great for Netflix.
"
21,4,Operator 1,"Okay, great. Would you like a pilot or just go straight to an order of six episodes?
"
21,4,Cartman,"We'd like to go right into six episodes with a pickup option at the end of three.
"
21,4,Operator 1,"Got it. Can you start shooting next month?
"
21,4,Operator 2,"Got a show about transsexual dragons here.
"
21,4,Cartman,"Yes. We are ready to start right now. We are very, very excited.
"
21,4,Operator 1,"Okay, sounds great, we'll send you the contracts. Oh, and uh, what's the show about?
"
21,4,Cartman,"It's a stand-alone series about a superhero called the Coon before he joins Coon and Friends.
"
21,4,Operator 1,"Coon and Friends? You mean, the kids I just read about in the news who stabbed Jessica Alba?
"
21,4,Cartman,"Look, you didn't, you didn't read that on the news you read that on Facebook!
"
21,4,Stan,"Aw man, here we go.
"
21,4,Operator 1,"Yeah, ah, dangit, we've never done this before, but I'm afraid I'm gonna have to pass on your show.
"
21,4,Cartman,"Listen to me! There are falsehoods about us on Facebook that are NOT TRUE!
"
21,4,Operator 1,"Well then, you should have those things taken down. It can't be that hard.
"
21,4,Cartman,"It's a lot harder than you think!
"
21,4,Operator 1,"L-look, we'd love to approve your show, but you need to get those things cleared up first, okay? Thanks for calling.  Netflix, you're greenlit. Who am I speaking with?
"
21,4,Elderly Man,"What the? Who are you?
"
21,4,Elderly Woman,"I believe that's Mark Zuckerberg.
"
21,4,Elderly Man,"Hey that's my soup!
"
21,4,Mark," So, you are trying to block me, huh? That's fine. What's your shtoile?
"
21,4,Elderly Man,"I don't have a shtoile.
"
21,4,Ryan,"Hey! Get out of my bed!
"
21,4,Mark,"I was invited here. I am only making use of a bed for sleeping, yehhhs?
"
21,4,Ryan,"We just wanted you to come share your insights on Facebook!
"
21,4,Mark," Oh, my head, my head.  You should have worked with me when you had the chance. Now you lie over there, dead.
"
21,4,Butters,"Attention employees. Kelly Shmidt has just written her 100th fake blog post that was shared over a thousand times on Facebook. Let's hear it for Kelly!  Don't forget about those Chaos incentives! You too can benefit from pandemonium. 
"
21,4,Cartman,"Butters!
"
21,4,Adam,"Whoa no, it's Coon and Friends! 
"
21,4,Chaos #35,"Oh no!
"
21,4,Butters,"Calm down, everyone. Stick to your work. I will deal with these trespassers.
"
21,4,Kyle,"We're here to put an end to you, Chaos!
"
21,4,Cartman,"Yeah! I don't have buttsex with antelopes and Tolkien doesn't poop in girls' mouths!
"
21,4,Butters,"It's the 21st century, gentlemen! There's nothing illegal about what I'm doing.
"
21,4,Jimmy,"Yeah? Nothing illegal about us kicking your ah...ass either.
"
21,4,Butters,"Actually, that IS illegal. And besides, you can't do anything to me. 
"
21,4,Mark,"Bwaaaaaa! So, this is the Coon and Friends that you have told me about.  I warn you, my fighting shtoile is unsurpassed.
"
21,4,Jimmy,"Who the ss-Sam Hell is th-that?
"
21,4,Clyde,"I think that's Mark Zuckerberg.
"
21,4,Mark,"You want to get to Butters, riiight? You're gonna have to get through me, huuuh?!
"
21,4,Stan,"Dude, this kid is deliberately lying about us on your platform for no other reason than to cause harm! Why are you protecting him?!
"
21,4,Mark,"Simple. He paid me $17.23.
"
21,4,Butters,"It's the Facebook Safeguard program. Just $17 monthly gets you personal protection from Mark Zuckerberg.
"
21,4,Mark,"Come on! What's your shtoile?
"
21,4,Sgt. Yates,"Alright, alright, everyone calm down! I can't hear over all of you. 
"
21,4,Stephen,"You have to do something! This guy's goin' around acting like everyone's stuff is his!
"
21,4,Thomas,"I'm sick of getting out of the shower to find Mark Zuckerberg sitting on my toilet!
"
21,4,Steve,"Zuckerberg ate everything in our freezer and then helped himself to my wife's lubricant! 
"
21,4,Sgt. Yates,"Alright, everyone, I just want to know one thing. Who invited him here?  Come on. Who invited Mark Zuckerberg to town in the first place? 
"
21,4,Randy,"We did. 
"
21,4,Sgt. Yates,"Huh? What's that?
"
21,4,Randy,"We invited Mark Zuckerberg to town.
"
21,4,Sgt. Yates,"Uh huh, that's what I thought. You all brought Mark Zuckerberg into your lives and now you want the police to shoot him.
"
21,4,Stephen,"Please, you don't understand! He-h he's such a penis!
"
21,4,Thomas,"Yeah, and I'm pretty sure his voice is dubbed and he does all his own sound effects.
"
21,4,Sgt. Yates,"Well that doesn't mean he's done anything illegal. Now, the police will help deal with Mark Zuckerberg, but we aren't going to shoot him.
"
21,4,The crowd,"Awwwwww!
"
21,4,Sgt. Yates,"I'm sorry, that's just the way it is. You all should've thought harder about this before letting him into your lives.
"
21,4,Cartman,"When we all became superheroes, we took an oath. that no matter what it took, we would all make shitloads of money. But thanks to Mark Zuckerberg, right now, we are a superhero group that can't even get a show on Netflix.
"
21,4,Kenny,"Zuckerberg is the key. He's the only person who can shut down Facebook.
"
21,4,Kyle,"How are we gonna get him to do that?
"
21,4,Cartman,"We're gonna beat him at his own game.
"
21,4,Barkley,"We got the west entrance to town secure. How are you guys doing out east?
"
21,4,Foley,"Here he comes... 
"
21,4,Barkley,"Okay, Mr. Zuckerberg, that's gonna have to be it. Can't let you into town.
"
21,4,Mark,"So, you think you can block me.
"
21,4,Barkley,"Look, people don't want you here, okay? This is a quiet little town and-
"
21,4,Mark,"Ha ha ha! You cannot block me!
"
21,4,Barkley,"But there's plenty of other places you could go, sir. Can you please just-  Don't, don't do that, please.
"
21,4,Mark," My brain, my brain. 
"
21,4,Barkley,"He walked though.
"
21,4,Mark," Oh my car, my car.  Oh my God it's Mark Zuckerberg.  Oh my God how'd he do that? 
"
21,4,Jimmy,"What's the matter? Too f-fast for ya?
"
21,4,Mark,"Ha ha ha, you saw me walk right through the police barricade and yet you think you can block me, riiight? Go ahead and try. 
"
21,4,Tolkien," Now, Zuckerberg! Let me see you block my shtoile!
"
21,4,Mark,"Ha ha ha ha ha! 
"
21,4,Kyle," Bwa! Dadadadadadadada bam! 
"
21,4,Mark,"Oh...  Hagh. Ow. I have never witness this shtoile before.
"
21,4,Thomas,"Hey look! The freaky costume kids are getting Zuckerberg! Get him, kids!
"
21,4,Randy,"Poop in his mouth!
"
21,4,Mark," Rwaaaar!
"
21,4,Coon Friends," Aaaah!
"
21,4,Mark,"Ha ha ha, you tried to match my shtoile and failed!
"
21,4,Cartman," Oho, it is over! My friends are all beaten! Why?! They were just children!  This one, simply protesting for black lives!  And this child tryin' to speak out for handicapped people!
"
21,4,Jimmy,"Wha- Why, Mark Zuckerberg??
"
21,4,Cartman,"And my friend Kyle, guilty of nothing but standing up for the rights of Jews!
"
21,4,Mark,"What what what what are you talking about?
"
