Season,Episode,Character,Line
22,3,PC Principal,"I certainly do not want to put an pressures on you as a female, but at times I wonder if there is more we should discuss.
"
22,3,Strong Woman,"There's nothing to discuss! I made a mistake and I am MOVING FORWARD!
"
22,3,Mr. Hankey,"My civil rights are under attack. They can't just fire me from the Christmas show! The whole thing is my creation!
"
22,3,Male Lawyer,"Uh, last night you tweeted ""The city council can suck my Mexican dick.""
"
22,3,Mr. Hankey,"It was a joke. Look at me! I don't even have a dick! Get it?  Okay, okay, look, I know: it wasn't a good joke. But it really wasn't my fault. The fact is, I went home last night and I was angry. I couldn't sleep, so I took some Ambien. And then I started tweeting. Ambien messes with my head. You ever take that crap?
"
22,3,Female lawyer,"You want us to take this up against Ambien? They have the best lawyers in the world.
"
22,3,Mr. Hankey,"Well, I thought maybe I could get them in a defecation lawsuit.  Rrrgh!
"
22,3,Mr. Hankey,"And I never ever would have said those things about the city council, but the Ambien makes me kind of blackout.
"
22,3,Mr. Prewitt,"I'm sorry, sir, but we don't represent pieces of shit.
"
22,3,Mr. Hankey,"Why not?  Rrrgh!
"
22,3,Mr. Hankey,"And I just thought maybe we could convince the city council to hire me back.
"
22,3,Gerald,"Look, I'm sorry, but I learned a long time ago that if you defend poop, you get stained. 
"
22,3,Kyle,"Mr. Hankey?
"
22,3,Mr. Hankey,"Oh, Kyle.  Howwwdy ho.
"
22,3,Kyle,"What are you doing here?
"
22,3,Mr. Hankey,"Just tryin' to find some help. There isn't a lawyer in town who will take me. Wait a minute... You! You're the son of a lawyer. You have lawyer blood inside your veins! You can help me with my defecation lawsuit, Kyle!
"
22,3,Kyle,"Me? What can I do?
"
22,3,Mr. Hankey,"Please, Kyle. You're the only person left who can help me. You and me, pal, we are gonna fight the system!
"
22,3,Voice-over,"Paging Dr. Bender.
"
22,3,Dr. Bender,"Your vice principal gave birth to all five babies with no epidural. I must say, she's a very strong woman.
"
22,3,PC Principal,"That she is.
"
22,3,Dr. Bender,"The quintuplets are all healthy and resting away.  There are her babies, right there.
"
22,3,PC Principal,"Oh, dude. Bro.
"
22,3,Dr. Bender,"Yes, cute little buggers, aren't they? Three boys and two girls.
"
22,3,PC Principal,"I think it's wrong to force gender specification upon them at this young age.
"
22,3,Dr. Bender,"Funny. That's exactly what their mother said.  The quints are all Caucasian, blue-eyed, and something kind of weird.
"
22,3,PC Principal,"What's that?
"
22,3,Dr. Bender,"Well, the babies are all extremely PC, the likes of which I have never seen. Watch this.  Three black guys walk into a bar.  It's okay! It's okay! They left! They left! 
"
22,3,PC Principal,"Doctor, would it be possible for me to... hold the PC babies?
"
22,3,Dr. Bender,"Oh I'm sorry. That's only for the mother and father. Though, according tot he vice principal, the father doesn't even exist. 
"
22,3,Kyle," You guys! Hey guys! I think I figured it out.
"
22,3,Kenny,"(What?)
"
22,3,Kyle,"How to get Mr. Hankey another chance.  There's by-laws in the city council that community service leaders can't be terminated without a hearing. I need you guys there as character witnesses.
"
22,3,Stan,"Nnnope.
"
22,3,Cartman,"Not getting that stink on me.
"
22,3,Kyle,"He has a right to be heard. He's meant a lot to this town.
"
22,3,Stan,"Dude, why do you keep defending him, Kyle?
"
22,3,Cartman,"Yeah. You know everyone in town thinks he's a piece of shit.
"
22,3,Kyle,"Come on, guys. We can't just turn our backs. How many times has Mr. Hankey been there for us?
"
22,3,Stan,"Mmmm. Once, kind of?
"
22,3,Kyle,"Look, he messed up, but I don't know if he deserves everything that's coming down on him. I wanna stand by my friend.
"
22,3,Cartman,"Mm, let's see how that goes for you in 2018. 
"
22,3,PC Principal,"Vice Principal?
"
22,3,Strong Woman,"My babies! Where are they?
"
22,3,PC Principal,"Shh it's okay. The babies are fine, resting in the nursery. They're the most...  they're the most PC babies I've ever seen.
"
22,3,Strong Woman,"You shouldn't be here! People will start getting suspicious!
"
22,3,PC Principal,"Look I was the one who abused my position and took advantage of a subordinate-
"
22,3,Strong Woman,"Nobody took advantage of me!
"
22,3,PC Principal,"N-Not took advantage. You know what I'm saying.
"
22,3,Strong Woman,"And I'm a strong woman!
"
22,3,PC Principal,"All I want to do is help. We can say I'm the manny. And if anyone has a problem with that, then they have a problem with gender biases, and they can take it up with me! We can keep the truth about the babies totally hidden. 
"
22,3,Strong Woman,"Oh yes, that curriculum should be fine for the students. I'll start working on an all-school proposal.
"
22,3,PC Principal,"Oh yes, very good, Vice Principal. See that it is done by back to school night.
"
22,3,Female Nurse,"A-hall right, Mommy! Your little bundles of joy are here. Oh! And who's this?
"
22,3,PC Principal,"I am the manny. Anyone have a problem with that?
"
22,3,Female Nurse,"No, not at all.
"
22,3,Male Nurse,"Everything good here?  Aw! Are these PC babies? 
"
22,3,Voice-over,"And now, live from the town courthouse, it's the Hankey Hearing on South Park 13. 
"
22,3,Mr. Waithouse,"Mr. Hankey-  Fourteen hours ago did you or did you not say ""everyone in South Park is a God-damned douchebag""?
"
22,3,Mr. Hankey,"Y-es. That was a bad attempt at a Christmas joke.
"
22,3,Mr. Waithouse,"But there's nothing in that statement about Christmas.
"
22,3,Mr. Hankey,"That's what I said: it was a bad attempt.
"
22,3,Mr. Waithouse,"What part of the statement was actually-
"
22,3,Mr. Hankey,"You wanna hear a good Christmas joke?
"
22,3,Mr. Waithouse,"In 2005 you said-  You said that you had no recollection of a- 
"
22,3,Mr. Hankey,"Sorry, I got the sniffles.
"
22,3,Mr. Waithouse,"Mr Hankey, do you understand how important these statements are to the citizens of this town?
"
22,3,Mr. Hankey,"All I understand is it's only eight weeks until Christmas! If we don't stop wasting our time, we're all gonna miss out on the most magical part of the whole year!
"
22,3,Mr. Waithouse,"What did you mean last night when you tweeted, ""The Mayor of South Park is a titless whore""? 
"
22,3,Mr. Hankey,"Oh, come on! It was a joke! That's it! That's it, I've had enough of this whole fucking sham! Fuck all you and fuck this whole system! It's Christmastime!! 
"
22,3,Strong Woman,"It's okay. Shhh. We just need to get some diapers. Shhh.
"
22,3,Elderly Woman," Ohhh, what adorable little babies.
"
22,3,Strong Woman,"Thank you.
"
22,3,Elderly Woman," My, they look very PC.
"
22,3,Strong Woman,"Oh no, no, they're not very PC at all.
"
22,3,Man with Orange Shirt,"Awww, look at the PC babies!
"
22,3,Strong Woman,"They actually aren't PC.
"
22,3,Man with Orange Shirt,"No?  Did you hear Monica Lewinsky's becoming Republican? The Democrats left a bad taste in her mouth. 
"
22,3,Strong Woman,"Oh God, shhhh, nonononono. Sheee.
"
22,3,PC Principal," Is everything all right?
"
22,3,Man with Orange Shirt,"Oh Look! More PC babies!
"
22,3,Woman 1,"They're everywhere!
"
22,3,Strong Woman,"I told you we need to shop separately! Sh! Shhh!
"
22,3,Man 2," Excuse me, where's the Oriental food aisle? 
"
22,3,Man with Orange Shirt,"Shhh! Quiet! There's PC babies!
"
22,3,Mr. Hankey,"Gee whiz. Thanks for comin' out with me, Kyle.  These days, it's like you're my only friend.  So what's the plan, huh? What you got figured out to get my job back?
"
22,3,Kyle,"I had a plan. You decided to call the Mayor a titless whore!
"
22,3,Mr. Hankey," Oh, it was a joke, Kyle. Sometimes, when I take Ambien, I'm really groggy and moody the next day. It's a real side effect. It's printed right on the bottle.
"
22,3,Kyle," I don't know how much longer I can defend you. People are starting to think I'm shitty.
"
22,3,Mr. Hankey,"Kyle, don't you understand this whole thing is a smear campaign? Why are people focusing on a few stupid words I said when Christmas is just around the corner?! It's like everyone's forgot about what Christmas means!  Oh my God! Kyle, that's it! The holiday spirit!
"
22,3,Kyle,"It's October!
"
22,3,Mr. Hankey,"And that's the point! Don't you see? What we need to do is get everyone in the Christmas mood! We can bring the whole spirit of the holidays early!
"
22,3,Kyle," Okay, you do that.
"
22,3,Mr. Hankey,"Nonono. Kyle, you gotta help me! I can't do this alone!
"
22,3,Kyle,"I have homework and stuff!
"
22,3,Mr. Hankey,"You're all I have! Even my wife left with the Nuggets 'cause of all the pressure! Please!
"
22,3,Kyle,"Okay, fine! I'll help you. But listen to me: I don't care how restless you get tonight, NO AMBIEN!
"
22,3,Mr. Hankey,"Well, maybe just a little if I really can't sleep.
"
22,3,Kyle,"No! None! If you want my help this time, you aren't taking any Ambien tonight. That's the deal!
"
22,3,Mr. Hankey,"Yay! It's a deal! Oh boy, Kyle, I'm so excited! We're gonna bring the spirit of Christmas to South Park!
"
22,3,Jogger,"Oho, look at the little PC babies!
"
22,3,PC Principal,"Oh, no, we're from uh, Missouri.
"
22,3,Jogger,"I know a PC baby when I see one!  Who loves social justice? Who's the future? Who's the big bad future? Yes they are. 
"
22,3,Woman 2,"Ohh, PC babies!
"
22,3,PC Principal,"All right, please move along, folks. We don't want the babies to get excited. 
"
22,3,Mr. Hankey,"Helloooo South Park! Come on, everybody! Get over here!  Who wants to see a miracle?! Howwwdy ho, everyone! Guess what time it is? It's Christmastime! 
"
22,3,All,"Oohhhhh!
"
22,3,Mr. Hankey,"
Deck the halls and trim the trees, Christmas time is here.
Gonna sing and flush our worries away. It's the best time of the year


That's right, everybody! Who loves the holidays?  Just like when Christ was born, let's all be with our mothers and fathers and-  Let's not forget that, that boys and girls all over the world are

"
22,3,Man 3,"Hey! Hey, careful! You're upsetting the PC babies!
"
22,3,Mr. Hankey,"The PC what-Listen! Christmas season means peace on earth and good will towards men!  All right, all right look, what, what is the holiday season about? It's about loving each other, right? Loving and-  What?! What are they crying about now?!
"
22,3,Man 4,"Sometimes PC babies don't even know what they're crying about.
"
22,3,Mr. Hankey,"Well, then tell the babies to shut the fuck up!  Who the fuck brings a Goddamned baby to a Christmas show, anyway?!
"
22,3,Kyle," Mr. Hankey, stop!
"
22,3,Mr. Hankey,"Lemme go, Kyle! These people are idiots! 
"
22,3,Girl,"Mommy, something stinks. 
"
22,3,Mother,"Yeah, like shit. 
"
22,3,Man 5," You stand up for all pieces of crap?! Asshole!
"
22,3,Cartman,"Uh huh! 2018. 
"
22,3,Mr. Hankey,"Kyle, listen. It was 3 a.m. last night and I still hadn't slept, so I de-  Kyle? Kyle, please! They're gonna run me out of town, Kyle! They're going to erase me and everything I ever did.
"
22,3,Kyle," You want them to erase me, too?
"
22,3,Mr. Hankey,"Kyle, we can all be shitty sometimes.
"
22,3,Kyle,"Uh... 
"
22,3,PC Principal,"They're so strong, like their mother.
"
22,3,Strong Woman,"They're so PC, like... whoever their father is.  We'll never keep them quiet. Our only hope is to keep them hidden. 
"
22,3,PC Principal,"Can they ever know that I'm their dad?
"
22,3,Strong Woman,"We did the most un-PC thing imaginable. Think about what that would do to them. We can never let them know the debaucherous, sickening circumstances that brought them into this world.
"
22,3,PC Principal,"Then I'll just try to be the best principal to them that I possibly can.
"
22,3,Strong Woman,"And I'll be their strongest vice principal, and hopefully... the world will calm down and not do anything to upset them.
"
22,3,Newscaster,"Today... South Park says goodbye to Mr. Hankey. The longtime union of this town and the holiday figure... is over for good. We should all feel pretty great about ourselves, give ourselves a little, nice pat on the back, as we, as a society, continue to try and sweep away all the poop. 
"
22,3,Mr. Hankey,"Well, everyone, I guess this is goodbye. It sure has been swell.
"
22,3,Mayor McDaniels,"No goodbyes, Mr. Hankey. You just need to go. We already called you a Poober.
"
22,3,Mr. Hankey,"A Poober? They have that?  Oh, you mean Lyft. Well, okay. Goodbye, everyone. I hope I brought a few smiles and a few laughs into your hearts.
"
22,3,Mayor McDaniels," Goodbye, Mr. Hankey. 
"
22,3,Stan,"Where will he go?
"
22,3,Randy,"He'll have to find a place that accepts racist, awful beings like him. There are still places out there who don't care about bigotry and hate.
"
22,3,Mr. Hankey,"Hoowwwwdy ho!
"
22,3,Bart,"Cool man, talking crap.
"
22,3,Apu,"Welcome, my friend. Please, rest your weary feet and make yourself at home here.
"
22,3,All,"Hooray!
"
22,4,Mr. Mackey,"Allright, thanks for comin' in today to discuss your daughter's behavior, m'kay?
"
22,4,Randy,"Exactly what kind of trouble is Shelly in, Mr. Mackey?
"
22,4,Mr. Mackey,"Well, unfortunately, we found out our playground monitor has been accepting favors to look the other way at recess, and uh, your daughter sent him an inappropriate picture. Of her butthole. M'kay?
"
22,4,Randy,"Her butthole??  Shelly!  Why would the recess monitor want a picture of my daughter's butthole?!
"
22,4,Mr. Mackey,"We've been havin' a lot of issues at the school with kids vaping lately and, uh, they bribe the recess monitor however they can.
"
22,4,Randy,"Jesus Christ, how much worse can things get around here?!
"
22,4,Mr. Mackey,"Uhkay, let- uh, the, there is good news, m'kay? We had the picture analyzed and it turns out it was actually just a picture of a dog's butthole, m'kay , that your daughter claimed was hers. M'kay, there it is, a little fur right there. 
"
22,4,Randy,"Seriously?! Dog's butthole?! That's what we're doin' now, huh?! There's not enough bad things in the world, we get called into school, ""Here's a dog's butthole for ya."" That's what it's all come to, Shelly?!  I'm over it, Sharon.  I am seriously over it. Don't you just wanna start over? Go back to simpler times?
"
22,4,Sharon,"What do you mean?
"
22,4,Randy,"I've had it. School shootings, pieces of shit taking Ambien and tweeting, priests raping kids, and somehow... I'm not laughing anymore. Let's do it, Sharon. What I've always talked about. Let's get out of here. Go buy a farm and live off the land.
"
22,4,Sharon,"Are you being serious?
"
22,4,Randy,"Never been more serious.
"
22,4,Nelson," Hey, the light's green!
"
22,4,Randy," Shut up, Nelson!  Let's move out to the country. Go back to simple living when things mattered, like hard work and 'tegridy.
"
22,4,Sharon,"How will we make a living?
"
22,4,Randy,"By growing things and, and selling what we make with our hands. We can do this, Sharon. It's time.
"
22,4,Randy,"
 This ol' world is getting to me. There's just no trust, no 'tegridy.
So I loaded up the kids, took my wife by the arm,  and I moved on out to a Colorado farm.
Now it's early to bed, early to rise. The crops are plowed and it's no surprise
City folks are fightin' and I don't give a darn (darn, darn)
'Cause I make my livin' on a Colorado farm.
I gotta drive the tractor, gotta cut the grass
Chut-chut goes the baler like it's never gonna last
There's food in the kitchen and there's bud in the barn. (barn, barn)
That's life livin' on a Colorado farm.
Ice-cold beer, pickup truck. Country music, listin' shit.
We got tegridy to keep us warm.
That's what you get on a Colorado farm.
And I'm gonna stay on a Colorado farm.</i.>

 Shiiit.
"
22,4,Kyle," So just like that? Your parents sold your house and everything?
"
22,4,Stan,"Yeah, it takes me like an hour to get to school now. It sucks. All because Shelley bribed the playground monitor to let her vape during recess.
"
22,4,Kyle,"Why would your sister wanna get addicted to those things?
"
22,4,Cartman,"Well, your little brother does it too, Kyle.
"
22,4,Kyle,"What are you talking about?
"
22,4,Cartman,"You didn't know? The Kindergartners are like the biggest vapers at this school.
"
22,4,Boy," Vroom, vroom. I am a truck!
"
22,4,Jenny," Watch out for the monster.
"
22,4,Kyle,"Ike! Ike, do you have a vaping pen?!
"
22,4,Ike," Nope. 
"
22,4,Kyle,"Dude! Gimme that! 
"
22,4,Ike,"Hey, gimme back my vaporizer! 
"
22,4,Kyle,"What is this?  Cherry-flavored nicotine.  Are you joking?!
"
22,4,Ike,"Oh, come on! All the kids are doing it.
"
22,4,Jenny," Yeah, I like lemon flavor.
"
22,4,Boy," I like raspberry.
"
22,4,Kyle,"Why do you want nicotine?!
"
22,4,Jenny,"Do you know how hard it is being a kindergartner? We need a break sometimes.
"
22,4,Kyle,"These things are bad for you! Do you understand?! Bad kindergartners!
"
22,4,Quaid," Relax, bitch.  Try some gummy bear surprise. 
"
22,4,Stan," All right, where'd you guys get these?!
"
22,4,Randy,"Mornin' Joe? How's the farmin'?
"
22,4,Joe,"Doin' good, neighbor! Just planted some Purple Skunky Kush. Harvested the Super Hindu Haze last week.
"
22,4,Randy,"Well that's fine, Joe, just fine. I'm growin' some Green Willy Stranger myself. And the Catatonic Tegridy Bud is takin' well. 
"
22,4,Joe,"Well, see ya 'round, neighbor!
"
22,4,Randy,"So long, Joe! 
"
22,4,Stan,"Kindergartners said it's some big kid in a trench coat.  Hey look! 
"
22,4,Kyle,"That's gotta be him.
"
22,4,Stan,"What are you gonna do?
"
22,4,Kyle,"I'm gonna tell him if he sells a vape pen to my brother again, I'm gonna kick his ass!  HEY YOU! 
"
22,4,Butters,"Oh, hey fellas!
"
22,4,Stan," Butters?
"
22,4,Butters,"What are you guys doing?
"
22,4,Kyle,"Butters, are you selling vapes?
"
22,4,Butters,"Well, sure! Whatcha lookin' for?  I've got strawberry, vanilla, tropical passion...
"
22,4,Kyle,"WHAT?!
"
22,4,Butters,"Tropical passion. It's like mango and kiwi.
"
22,4,Stan,"Butters, do you understand this stuff is an epidemic in our school?!
"
22,4,Butters,"Yeah, and at five bucks a pop, we're gonna be rich!
"
22,4,Cartman," Butters, this is for Kyle. 
"
22,4,Butters,"Oof. 
"
22,4,Sharon,"Randy, I think we need to have a talk.
"
22,4,Randy," No time to talk, the agricultural inspector's about to drop by. Once we get certified from him, we can start sellin' like a real farm.  Have patience, wife. Soon our fortunes will change.  Oh, that must be him now! 
"
22,4,Towelie,"Yes, I'm with the State testin' board? Is this uh,...  Tegridy Farms?
"
22,4,Randy,"Name is right there on the sign. Come on back!
"
22,4,Towelie," So with this Vestin device, I can check not only the THC levels in your product but also detect any impurities and give you a final score based on overall chemical makeup.  Yep. That's good shit. Now let me test the levels in your organic house blend.  Yep. That's good shit. 
"
22,4,Randy,"Now, what about the Tegridy Jungle Bud?
"
22,4,Towelie,"Let's test it out.  Whoa.
"
22,4,Randy,"Yeah?
"
22,4,Towelie,"Whoa.
"
22,4,Randy,"Yeeahh?!
"
22,4,Towelie,"I don't know what Tegridy is, but... that is some good shit!
"
22,4,Randy," All right!
"
22,4,Cartman,"
Five, 
$5, 
$5 footlong.


"
22,4,Cartman," Butters!
"
22,4,Butters," Why'd you punch me, Eric?!
"
22,4,Cartman,"I had to!
"
22,4,Butters,"I thought we were partners!
"
22,4,Cartman,"Butters, next time when Kyle walks up to you and says ""Are you selling vape stuff,"" you say ""No, I am not, Kyle.""
"
22,4,Butters,"You punched me in the face!
"
22,4,Cartman,"Butters. we have to be extra-cautious right now, or else we're -- hang on, hang on --  Hang on. Hang on.  Ahhh!  Okay, we have to be extra-cautious, Butters. The whole operation is in a period of transition. 
"
22,4,Butters,"Well what's that supposed to mean?!
"
22,4,Cartman," In case you haven't noticed, we're falling behind. We haven't sold enough product to pay off our overhead. The people I bought from are on my ass! Everything costs money, Butters. The pens, the juice, even that jacket I got you.  We can't start getting sloppy now. Do you understand?
"
22,4,Butters,"Well, I don't know how this means you can go and punch me in the face-
"
22,4,Cartman,"Everything will make sense, Butters. I told you.  Just stick with the plan, okay?  Did you know that vaping is way healthier than smoking cigarettes? 
"
22,4,Randy," All right, everyone! Who's ready for some farm-to-table supper?!  We've got some hemp milk here, hemp oil and vinegar bruschetta, some hemp-seed tabouli. And guess what the napkins are made from?  Oh, wonder who that could be?  Howdy. What can I do ya for?
"
22,4,Vape Rep,"Is this Teh-gridy Farms?
"
22,4,Randy,"Yeah, name's right there on the sign.
"
22,4,Vape Rep,"Our company is interested in your product. We'd like to do some business with you.
"
22,4,Randy,"Really? Hey, that'd be great. What kind of company- 
"
22,4,Vape Rep,"We're one of the top vape companies in the state. We'd like to add your product to our line.
"
22,4,Randy," Oh no, sorry. I don't want my Tegridy Bud put in those pussy sticks.
"
22,4,Vape Rep,"Pussy sticks?
"
22,4,Randy,"Yeah, you know. Penis pens, wussy vape, lady joints. Not on my farm, no sirree.
"
22,4,Vape Rep,"You got a problem with vaping? It's cleaner and healthier than traditional smoking!
"
22,4,Randy,"That's nice. Now how's about you take that pussy stick and get off my farm before I shove it up your ass and you're blowin' mist out your butthole?
"
22,4,Vape Rep,"All right.  You can be a part of progress or you can get run over by it.
"
22,4,Randy," Yeah, whatever. All you're doin' is blowin' smoke -- Sorry, ""fruity steam."" Pussy.
"
22,4,Vape Rep,"What happened to your accent?
"
22,4,Randy,"Go vape some more, ya fuckin' puss!
"
22,4,Vape Rep," You'll be sorry! 
"
22,4,Kyle,"I need to speak with the principal.
"
22,4,Ms. Blaze,"Okay, what is it regarding?
"
22,4,Kyle,"I'd rather just talk to him.
"
22,4,Ms. Blaze,"Right through there. You're second in line. 
"
22,4,Cartman,"Oh, hey Kyle.
"
22,4,Butters,"Hi, Kyle!
"
22,4,Cartman,"What are you up to?
"
22,4,Kyle,"You know what I'm up to! 
"
22,4,Cartman," Okay, cool, but come check this out. This is really cool.
"
22,4,Kyle,"Don't touch me!
"
22,4,Cartman,"Just come- no, just come see. 
"
22,4,Kyle,"Don't- touch me!
"
22,4,Cartman,"This is really cool.  You know, Kyle, people all need a way to relax. And there's no proof that vaping is that bad for you.
"
22,4,Kyle,"You're selling it to kindergartners!
"
22,4,Cartman,"Kindergartners need a break too, Kyle!
"
22,4,Butters,"You know they took away their nap time.
"
22,4,Kyle,"You're such penises!
"
22,4,Cartman,"Would you rather the kindergartners smoke cigarettes?  Would you rather they drank? That's not good!  Kyle, Kyle, Kyle! Okay, okay!  Just please listen, all right? The truth is... we want out. Butters and I thought we could just make some easy money, but you gotta pay off the 6th graders, then you gotta pay off the recess monitor to look the other way. We're in deep, Kyle. Just let us see enough to get out of debt, and we will stop. I swear it.
"
22,4,Kyle,"You're so full of shit.
"
22,4,Cartman,"Come on, Kyle, we all make mistakes. Did you already forget last week? You know... Ronan Farrow was here asking about you.
"
22,4,Kyle,"Ronan Farrow? No he wasn't.
"
22,4,Cartman,"Yes, Kyle! He was right over there! Just please,  give us two days to make back the money we need to get out from under this. and we will stop. You have my word.
"
22,4,Kyle,"Fine. But no more pushing it on little kids! You got that?!
"
22,4,Cartman,"Okay, I'll focus my marketing on another direction. Thank you, Kyle. 
"
22,4,Randy,"Whatcha doin', Joe?
"
22,4,Joe,"Oh, hey Randy. We uh, we sold the farm.
"
22,4,Randy,"Just like that, huh? You gonna let those people with pussy sticks take over everythin'?!
"
22,4,Joe,"Yeah. They paid us great. My wife and I are gonna move to Maui!
"
22,4,Randy,"Oh. I hope you didn't pack your tegridy, 'cause clearly, your tegridy ain't goin'.  Are you still here?!
"
22,4,Towelie," Ah I-I didn't know chickens wore suspenders.
"
22,4,Randy,"Agh! 
"
22,4,Cartman," Man, am I feeling tired! All this hard work at school?
"
22,4,Butters,"Yeah, I wish I had a little pick-me-up! Somethin' fresh and fruity to go with my lunch!
"
22,4,Kyle,"Just stop. It's so obvious what you guys are doing.
"
22,4,Cartman," It sounds so great right now!  Can anyone help with some fun, fruity flavors? 
"
22,4,Vaping Man,"Oh yeah!
"
22,4,Cartman," Hey guys! It's the Vaping Man! What are you doing here, Vaping Man?
"
22,4,Vaping Man,"I'm here to offer my fun, fruity flavors in a refreshing mist.
"
22,4,Cartman,"Vaping? Hey, that's bad for you. Vaping's only for cool kids.
"
22,4,Kyle," Can I talk to you for a second?
"
22,4,Cartman,"Sure, Kyle. What is this about?
"
22,4,Kyle,"Can I talk to you over here?
"
22,4,Cartman,"Well of course. 
"
22,4,Kyle," What did I say about pushing it on little kids?!
"
22,4,Cartman,"How is this pushing it on little kids, Kyle?
"
22,4,Kyle,"Fun, fruity Vaping Man?!
"
22,4,Cartman,"It's marketing! Kyle, we have to make the money to pay off our dealer. How else are we supposed to do it?
"
22,4,Kyle,"All right, how much do you owe the dealer?
"
22,4,Cartman,"Why?
"
22,4,Kyle,"How much?!
"
22,4,Randy,"Isn't this great, Stan? Livin' off the land? 
"
22,4,Stan,"No, it sucks. I hate this. I wanna go back home.
"
22,4,Randy,"Well you see that? We're talkin' now.  When was the last time we really talked like this?
"
22,4,Stan,"I hate you so much.
"
22,4,Randy,"Ithink we're havin' a breakthrough moment. I want to give you somethin', son. Somethin' I made that I want you to have.  It's a hemp hat.
"
22,4,Stan,"No.
"
22,4,Randy,"Come on, let's just see how it fits.
"
22,4,Stan,"Pleaes, no.
"
22,4,Randy,"Here, just-just look. Just try it. 
"
22,4,Spin Doctors,"
One, two
princes kneel before you
That's -- 


"
22,4,Spin Doctors,"
One, two
princes kneel before you 


"
22,4,Randy,"Whoa.
"
22,4,Spin Doctors,"
That's what I said now.
Princes -- 


"
22,4,Clerk,"There you go, and thanks for shoppin' at Big Vape. 
"
22,4,Cartman," That's him. That's my guy.
"
22,4,Vape Dealer,"There you are. You got my money?
"
22,4,Cartman," Kyle? 
"
22,4,Kyle,"Look, my friend is very stupid and should have never gone into business with you. 
"
22,4,Vape Dealer,"Who are you? 
"
22,4,Kyle,"I'm just seeing if I can help settle things. You probably don't realize it, but vaping is a really big problem at our school.
"
22,4,Vape Dealer,"Look, I'm just filling a job that somebody else would fill, all right? 
"
22,4,Kyle,"Okay, look, this is the money I've saved up from my past three birthdays. Can we call this even and end it?
"
22,4,Vape Dealer,"Aw, come on, man. I don't wanna take your birthday money. 
"
22,4,Cartman,"Whoa, hey dude! Why is there a dead hooker next to you?
"
22,4,Kyle,"What?
"
22,4,Vape Dealer,"What?
"
22,4,Cartman,"Dude, that is a dead hooker. What are you doing with it?! I'm calling the cops! 
"
22,4,Vape Dealer,"You just put that dead hooker there.
"
22,4,Kyle,"Cartman, what are you doing??
"
22,4,Cartman," There's a dead hooker at the vape store!
"
22,4,Butters," There! 
"
22,4,Vape Dealer," Ow!
"
22,4,Kyle,"Oh shit!
"
22,4,Cartman,"Get the vaporizers, and the cash! Get the cash, Kyle!
"
22,4,Kyle,"Wha-what? What are you doing??
"
22,4,Cartman,"Just get the- Oh shit! Ronan Farrow!
"
22,4,Kyle,"WHAT?!
"
22,4,Cartman,"Get the stuff and the cash! Ronan Farrow, Kyle! We've gotta get out of here! 
"
22,4,Randy,"Bless us, Lord, and our little cannabis farm, and may we always keep our tegridy. Amen.  So, how was everyone's day?
"
22,4,Sharon,"Uh, well, not great. Uh, Stan got caught with a vaping pen.
"
22,4,Randy," With a WHAT?!
"
22,4,Sharon,"You know, those little pen and cartridge things with the mist?
"
22,4,Randy,"Stan had a vape pen?!  You had a fucking vaping-?! Get up to your room right now!  Way to underreact, Sharon! 
"
22,4,Randy," Where did you get this?!
"
22,4,Stan,"It's not mine. I took it from a kindergartner.
"
22,4,Randy,"Yeah, right! My own son using a pussy stick!  Don't you know what these things are doin' to our way of life?! I've had enough!
"
22,4,Stan,"What are you gonna do?
"
22,4,Randy,"You think I'm just gonna stand around while they destroy my family?! We've worked this farm and this land for over four days! I'm not about to let some vape queens take it all away from us! 
"
22,4,Mr. Mackey," Oh, hello, Kyle.
"
22,4,Kyle,"Mr. Mackey, I need to talk to you about some things going on at school.
"
22,4,Mr. Mackey,"M'okay, like what?
"
22,4,Cartman," Oh, hi Kyle.
"
22,4,Butters," Hey Kyle! 
"
22,4,Cartman,"We were just talking to the counselor about some college opportunities. What are you doing here?
"
22,4,Kyle,"You know what I'm doing here!
"
22,4,Cartman,"Okay, well, we really should talk first, Kyle.
"
22,4,Kyle,"NO. Mr. Mackey, there's a big operation going on at the school
"
22,4,Cartman,"Kyle, things have changed. You need to listen.
"
22,4,Kyle,"Things are getting out of control-
"
22,4,Cartman,"Kyle, listen! You want to hear this!
"
22,4,Kyle,"-and you need to know what's going on!
"
22,4,Cartman,"You need to hear this!
"
22,4,Kyle,"What?!
"
22,4,Cartman,"We'lll be right back, Mr. Mackey. 
"
22,4,Mr. Mackey,"Huh okay. 
"
22,4,Kyle,"Let go of me! 
"
22,4,Cartman,"Kyle, listen. It's bad.
"
22,4,Kyle,"What's bad?!
"
22,4,Cartman,"The guy we tried to frame at the vape shop. He was the one the sixth graders got their shit from. The sixth graders are pissed at us, Kyle! We have to break into the vape shop and steal enough stuff to make the sixth graders happy.
"
22,4,Kyle,"You guys decided to beat up the dealer!
"
22,4,Cartman,"Yeah, but the sixth graders know you were there!
"
22,4,Kyle,"How?!
"
22,4,Butters,"'Cause Eric told them!
"
22,4,Kyle,"We are all in this together, Kyle! We gotta rob the vape shop, and then we can put this all behind us.
"
22,4,Butters,"Please, Kyle! We still gotta pay people off!
"
22,4,Vaping Man," Oh yeah! Hey bitches! Where's my motherfuckin' money?!
"
22,4,Butters,"Run!
"
22,4,Cartman,"Aah!
"
22,4,Kyle,"Aah!
"
