Season,Episode,Character,Line
23,3,Sharon,"How much did you spend making that commercial?
"
23,3,Randy,"Who cares, Sharon? Business is up.
"
23,3,Sharon,"Nobody cares about your stupid $300,000! We've become the kind of business that we moved out here to get away from! You know why the Chinese buy our weed?! It's to plant on their student protesters so they can put them in jail!
"
23,3,Randy,"Yeah. We make money either way.
"
23,3,Sharon,"You don't care how anyone else feels! We bought this farm together, Randy! Or did you forget that?! 
"
23,3,Shelley,"I hate marijuana! 
"
23,3,Randy," Shelley!
"
23,3,Stan,"I hate marijuana too! 
"
23,3,Randy," Stan!
"
23,3,Liane,"Oh, Eric. I... wasn't sure if you'd be up yet.  Eric, you know I only want what's best for my snookums.
"
23,3,Cartman,"You read me a bedtime story. You tucked me in. And then you let half the town into my room to try and give me a shot against my will.
"
23,3,Liane,"It was supposed to make it easier on you, a-and they didn't catch you anyway.
"
23,3,Cartman," This is goodbye, Mom! I can't live with you anymore! 
"
23,3,Liane,"Eric, please! You don't know how hard it is to be a parent! Sometimes we don't know the right thing to do!
"
23,3,Cartman,"So you go along with society and and try to force immunizations on me, even knowing the health risks! What if immunizations made my friend Timmy the way he is?! What if they made Jimmy the way he is?! What if they made Tolkien the way he is?
"
23,3,Liane,"Eric, when I was at the store, I bought you some Little Debbie creme pies and-
"
23,3,Cartman,"That isn't gonna work this time, Mom! I don't want to be around you anymore!  So I don't know where you're gonna stay, but you'll just have to figure it out! I've already packed your things. 
"
23,3,Liane,"Sweetie, you can't live on your own.
"
23,3,Cartman,"You should have thought of that before you made this house a nightmare for me. Goodbye, Mother! 
"
23,3,Murph," Alright, young'un. We can do this the easy way, or we can do it hard. 
"
23,3,Cartman,"Weeaak! No, no! 
"
23,3,Murph,"Yeeee-haaww!  Suuuweee! 
"
23,3,Stephen,"Well, what happened?
"
23,3,Murph,"I ain't never seen no hog like that. It's like it could in two places at once.
"
23,3,Stephen,"You said you could catch him!
"
23,3,Murph,"Well I did catch him! Got him locked up in a pen! It's just every time I bring out that needle, he becomes like a hog tornado! But I'll get 'im!
"
23,3,Richard,"Yeah. Or maybe you just believe a little bit that vaccinations shouldn't be mandated for school attendance due to possible still-unknown side effects.
"
23,3,Murph," Don't you question me. If anyone believes the most common side effect of vaccines, anaprophylaxis, occurs in only 1 per several hundred thousand to one per million vaccinations, it's Big Mesquite Murph! Now this hog you got here, he's contained, but now I need help getting him his shots. The only way we're gonna get him, is we gotta build a big enclosed pen, about a hundred feet in diameter. I'm also gonna need the best wranglers flown in from Wichita. And I'm gonna need some loud music, and some barbecue.
"
23,3,Stephen,"Barbecue?
"
23,3,Randy,"Mrs. Cartman?
"
23,3,Liane,"Hello, Randy. I'm... sorry to trouble you, but... I don't know where to turn. I was hoping maybe... I could buy some gumdrops.
"
23,3,Randy,"Whoa whoa! What's goin' on?
"
23,3,Liane,"My son.. hates me. The whole town... hates me. Nobody thinks I'm a good mom,  and I don't know if I am anymore!
"
23,3,Randy,"Okay, okay. Come on. Let's get you inside and get you some weed. 
"
23,3,Liane,"It all happened gradually, you know?  I don't know why everyone's against me. Even my own son. 
"
23,3,Randy,"Believe me, I know how that feels.  You try to do what's best for your family and all you do is get shit on. 
"
23,3,Liane,"I know immunizations are probably for the best,  but then you read some of this stuff on the Internet  and, I don't know, it's scary.
"
23,3,Randy,"That's just it.  When it comes to families, we have to do what we think is best.
"
23,3,Liane,"It doesn't matter. They're having an all-county mandated immunization roundup tonight. Any child not immunized is about to be.
"
23,3,Randy,"All-county immunization roundup? What's that?
"
23,3,Announcer,"Good evenin' everybody, and welcome to the CDC Child Immunization Challenge. This here special event is sponsored by Voices for Vaccines and also by Chevy. So with all that out the way, let's get to some action!  First up, we have Danny Ray Johnson out of Bailey, Colorado. He has not been immunized since kindergarten. He says he just don't like needles. 
"
23,3,Danny,"No! Nooo- 
"
23,3,Announcer,"And there they go! 
"
23,3,Danny,"No! Nooo- 
"
23,3,Cartman,"Ah, AAAH! 
"
23,3,Announcer,"He stuck him in the left buttocks; that is an 8.7 score right there.  Alright, let's hear it for little Danny Ray, folks.  He's a little worse for wear, but now he can pick himself up a nice little toy from the toy chest. 
"
23,3,Cartman," I've gotta get out of here!
"
23,3,Randy,"It's just... it's like, can't people see us trying to do what's best for my family? I'm trying to provide for them by running a business. I'm sorry if I make mistakes.
"
23,3,Liane,"I know, Randy. Other parents expect me to deal with Eric-
"
23,3,Randy,"And I get it from both sides, because my family's pissed off at me too.
"
23,3,Liane,"...I understand.
"
23,3,Randy,"No, you don't!
"
23,3,Liane,"Yes, I do.
"
23,3,Randy," No, you don't! Nobody understands.
"
23,3,Liane,"Randy, we both tried to do the best for our family.  And sometimes, when we're afraid of being judged, we can push our family away.
"
23,3,Randy,"Yeah, like, everybody's doing business with China. It's like ""get over it.""
"
23,3,Liane,"You should just feel lucky that you have a partner in doing what's right for your family.
"
23,3,Randy,"I am. I'm afraid I haven't been very kind to that partner lately. I think maybe it's time for an apology.
"
23,3,Liane,"Thanks for the talk, Randy. And for the weed. 
"
23,3,Randy,"Where are you going?
"
23,3,Liane," I'm going to do the only thing I know how to do: be a mom. 
"
23,3,Announcer,"All right, and that is Dr. Chet Mowlins that just gave that girl her DTaP booster  and her HPV vaccination. That is for genital warts. Way to go, Chet. Hey, folks, let's hear it for all these wranglers tonight. They're working extra-hard to bring immunity to your community.  Alright, folks, we are now ready for the main event. This young man has never had a single immunization.  He says he's an orthodox Jew and a conscientious objector.  Everyone put your hands together now for little Eric ""The South Park Piggy"" Cartman. 
"
23,3,Murph," Suuuuwieee! 
"
23,3,Announcer,"There he goes, folks. Dear Lord, he's a slippery one.
"
23,3,Randy,"Do you remember we used to come here and look over the town lights together?
"
23,3,Towelie,"...Yeah, so what?! Then you turned into an asshole!
"
23,3,Randy,"I brought you here to apologize, Towelie. I let the money go to my head. I... I got greedy and I started acting like a towel. I need you back. I need Tegridy back, the way it used to be.
"
23,3,Towelie,"No more harassin' homegrowers?
"
23,3,Randy,"No more harassing homegrowers.
"
23,3,Towelie,"No more dealin' with those Med Men assholes?
"
23,3,Randy,"No more Med Men.
"
23,3,Towelie,"No more kissin' China's ass?
"
23,3,Randy,"China's actually a free and loving country that-
"
23,3,Towelie,"I'm out. 
"
23,3,Randy," Wait, wait, Towelie, come on! I need you!
"
23,3,Towelie," I'm never workin' for a company that's regulated by a communist government!
"
23,3,Randy,"Okay, okay. No more selling to the Chinese.
"
23,3,Towelie,"Then say it! Say ""Fuck the Chinese government!""
"
23,3,Randy," Fuck the Chinese government.
"
23,3,Towelie,"I didn't hear you!
"
23,3,Randy,"Fuck the Chinese government! There!
"
23,3,Towelie,"...Well... you just got your partner back. 
"
23,3,Randy,"Hahaha! This is it. This is the moment that Tegridy Farms got back on track.
"
23,3,Announcer,"Dear Lord, we are going on 16 minutes here and ain't nobody caught this young'un. This might very well be a world record you're seeing here, folks.
"
23,3,Liane," Get out of my way! Move it!
"
23,3,Stephen,"Whoa whoa, Mrs. Cartman. Everything is fine here. 
"
23,3,Sheila," It's okay, Liane. They know what they're doing. 
"
23,3,Announcer,"Oh, looks like we got a concerned parent in there trying to take issue with their child's well-being. 
"
23,3,Cartman,"Mom! 
"
23,3,Liane,"Leave my son a  lone!  AHHHH!
"
23,3,Crowd,"OHHHH! 
"
23,3,Liane," I know I'm not the greatest mom in the world. I do the best I can. Whatever happens now is going to be done my way. Come on, Eric. 
"
23,3,Cartman," Wait, Mom? 
"
23,3,Liane," No, Eric! No shot, no toy!
"
23,3,Cartman,"What?! 
"
23,3,Cartman,"Okay, doctor. I'm ready for my shot.
"
23,3,Doctor,"Eric, I've been speaking with your mother. I'm afraid there's some bad news.
"
23,3,Cartman,"Bad news? What are you talking about? Mom?
"
23,3,Doctor,"Your mother received a heavy dose of vaccine that wasn't meant for an adult. I'm afraid there have been... side effects.
"
23,3,Cartman," What side effects? MOM?  MOM!  Mom, are you here, Mo- 
"
23,3,Liane," Eric...
"
23,3,Cartman,"Noooooooo... Noooooooo...
"
23,4,Randy,"Good morning, everyone. 'morning. So, listen guys. We are not in good shape. The whole ""doing business in China"" thing has sort of bitten us in the ass,  and now we aren't selling enough weed to keep up with our costs.  You see this? This right here? That's us plateauing. We no longer get any of that sweet Chinese money, and now, all the money we do make doesn't even cover our expenses.  So,  how do we sell more weed? Stan.
"
23,4,Stan," I don't know... Do like a sale. Like, a Fall sale?
"
23,4,Randy,"Not good enough! Shelly?!
"
23,4,Shelly,"I hate marijuana.
"
23,4,Randy,"Nice attitude! How do we sell more weed? Sharon?
"
23,4,Sharon,"If you don't make commercials or do more parades for the town, we'd have more money.
"
23,4,Randy,"Right. Cut out all our marketing. That's Sharon's great idea, everyone. Towelie?
"
23,4,Towelie,"You know what the problem is? It's the schwag. All those stands and seeds, they just go to waste, man.
"
23,4,Randy,"Go on.
"
23,4,Towelie,"It's like, we sell all the good parts of the weed, but we throw away, like, tons and tons of all the leftover shit. You can sell that crap as mulch to a hardware company.
"
23,4,Randy,"Mulch.  Use our discarded product to recover costs.  Everyone, great job. You just got powned by a towel.
"
23,4,Cartman,"
 '' It's Sloppy Joe day!


"
23,4,Cartman and Butters,"
 '' It's Sloppy Joe day!


"
23,4,Cartman,"I seriously think that Sloppy Joe day is my favorite day at school.
"
23,4,Butters,"Yeah, it's the best.
"
23,4,Cartman and Butters,"
 '' Sloppy Joe day! It's Sloppy Joe day! 


"
23,4,A new Cook,"Come on, keep the line moving, kids! 
"
23,4,Cartman,"What is this?
"
23,4,Cook,"That's today's lunch. It's ""feesh.""
"
23,4,Cartman,"Feesh?
"
23,4,Butters,"But, but this is Sloppy Joe day.
"
23,4,Cook,"Yeah? Well, the menu's been changed. We had kids complainin' our food wasn't healthy or sustainable enough, so don't you start bitchin' about it now.
"
23,4,Cartman,"What kids were complaining about health and sustainability?! What kids would care at all that-  the girls!
"
23,4,Butters,"The girls?
"
23,4,Cartman,"The fucking girls!  Excuse me?! Can someone explain to us why this  is on our lunch trays?!
"
23,4,Butters,"Yeah, it's supposed to be sloppy Joe day!
"
23,4,Wendy,"We asked for healthier options and to sometimes have food for those of us who don't eat red meat.
"
23,4,Cartman,"Oh my God. I'm about to lose my mind.  You think you can just mess with a man's lunch?!
"
23,4,Butters,"It's okay, Eric. I-
"
23,4,Cartman,"You think that your ideas about health and nutrition should be somehow interfering with mine?!
"
23,4,Butters,"Eric, Eric!
"
23,4,Cartman,"You dictate what foods I can eat?!  Urgh 
"
23,4,Butters,"Eric, Eric?
"
23,4,Cartman,"I can't, I can't. Butters, I can't. 
"
23,4,Paramedic 1,"Clear! 
"
23,4,Smith,"We got him back!
"
23,4,Cartman,"Agh. Fuck you, Wendy.
"
23,4,Randy,"How much do you think we'll get for our mulch?
"
23,4,Towelie,"Even if we only get 10 cents a pound, we have like a million pounds of it.
"
23,4,Randy,"This is gonna save our business. I'm really hungry all of a sudden. You want some Burger King?
"
23,4,Towelie,"Yeah, I'll take some onion rings. 
"
23,4,Clerk,"Welcome to Burger King. Can I take your order?
"
23,4,Randy,"Uh, hi, can I get, um, large onion rings... the big Coke Zero and, um... What's an Impossible Burger?
"
23,4,Clerk,"It's a plant-based burger, sir.
"
23,4,Randy,"Plant-based? You mean, it's not like a cow?
"
23,4,Clerk,"No, sir. It's completely vegan, but it's engineered to replicate the taste and texture of beef.
"
23,4,Randy,"Hoh. Okay, I'll try it.  Hey. This tastes like shit. You guys make money off of this?
"
23,4,Clerk,"They're very popular, sir. A lot of people care about the environment and sustainability.
"
23,4,Randy,"Aw that, that's amazing. I mean, this seriously tastes like dog shit, and you get people to buy it?  Wait a minute... Plant-based... Plant... based... Plant-based. Oh my God.
"
23,4,Butters,"Comin' through! Make way! 
"
23,4,Cartman,"Hey guys. How's it goin'?
"
23,4,Craig,"You're out of the hospital?
"
23,4,Cartman,"Yes. The girls tried to kill me, but they did not succeed. However, we cannot let the girls' protest ruin our lunch ever again!
"
23,4,Nichole,"Oh, give me a break!  It's not just girls who wanna change the menu, it's boys too!
"
23,4,Boy,"Yeah. I want vegan food.
"
23,4,Millie,"A lot of students are protesting!
"
23,4,Cartman,"Well, their protesting is ruining my lunch!
"
23,4,Boy,"We have a right to free speech.
"
23,4,Cartman,"Yes, we do all have freedom of speech! But at times, there are ramifications for the negative that can happen when you're not thinking about others and you're ONLY THINKING ABOUT YOURSELF!
"
23,4,Mr. Mackey," Whoawhoawhoawhoa, what's goin' on, kids?
"
23,4,Butters,"The protesters are tryin' to kill Eric again, Mr. Mackey.
"
23,4,Mr. Mackey,"Okay, kids, we don't want another incident here, okay?
"
23,4,Cartman,"They're trying to take people's lunch! They don't realize it harms people financially, physically, emotionally, and spiritually. 
"
23,4,Mr. Mackey,"Eric, it's okay. We aren't going to change the school menu, okay? Everything's fine.
"
23,4,Boy,"That's not fair!
"
23,4,Nichole,"Doesn't it matter we're being silenced?!
"
23,4,Cartman,"Agagagh, my lunch!
"
23,4,Mr. Mackey,"Girls, I'm sorry, but the health of our students has to come first.
"
23,4,Randy,"Gerald, thanks for coming! You're not gonna believe this!
"
23,4,Gerald,"Believe what? Your text said that-
"
23,4,Randy,"Come on come on come on.  I think I've perfected it, Gerald. I made a sustainable, healthy alternative to meat. I want you to try it. 
"
23,4,Gerald,"It's a hamburger?
"
23,4,Randy,"It's a Tegridy burger. Go ahead, try it.  Well?
"
23,4,Gerald,"This tastes like shit.
"
23,4,Randy,"Yeah. It's plant-based. But keep eating it, though.
"
23,4,Gerald," I just- I just don't think it's very good.
"
23,4,Randy,"Wait for it. Wait for it...
"
23,4,Gerald," Oh. 
"
23,4,Randy,"Yeah ha ha?
"
23,4,Gerald,"Yeah, it's good.
"
23,4,Randy,"Yeah, right?
"
23,4,Gerald," Whoa. It's really fucking good, man! This is like the best burger I've ever had!
"
23,4,Randy,"And you can eat a lot of them and not feel bloated. Towelie's had like 12. 
"
23,4,Towelie,"Best burgers I ever had.
"
23,4,Cartman," Ohm... oh my God. School cafeteria ribs. After all that yogurt and crap they gave me at the hospital? OHM.
"
23,4,Butters,"I looove barbecue rib day.
"
23,4,Cartman,"Yeah. I think maybe I like rib day even more than sloppy Joe day. It's a difficult choice.
"
23,4,Wendy,"Everyone? Everyone, can I have your attention, please?  Look, guys. We're supposed to be the young generation, right? We're the ones upset about the world our parents left us.
"
23,4,Nichole,"Yeah, but eating this kind of food makes us all just as guilty.
"
23,4,Wendy,"The millions and millions of cows and pigs and chickens that we harvest every year  are a huge reason for climate change.
"
23,4,Nichole,"It is up to us, as students, to protest for change.
"
23,4,Boy,"Young voices matter!
"
23,4,Wendy,"Without sustainable and ethical food choices now, we're proving to be no d-
"
23,4,Cartman," AAAH! GAAAH!  CAN I PLEASE JUST ENJOY MY LUNCH FOR FIVE GODDAMNED MINUTES?!
"
23,4,Butters,"You gotta calm down, Eric. Remember your condition, Eric.
"
23,4,Cartman,"We all have freedom of speech, but stop talking about climate change DURING LUNCH TIME!
"
23,4,Butters,"Okay. that's it, Eric.
"
23,4,Cartman,"Some of us can just enjoy some simple goddamned barbecue ribs! And I- Daah!  Oh God, they did it again to me, Butters.
"
23,4,Butters,"Eric!
"
23,4,Cartman,"I think this is the Big One! Don't let me die.
"
23,4,Butters,"Somebody help!
"
23,4,Cartman,"Don't let me die. Don't let me die, Butters. 
"
23,4,Paramedic 1,"Clear! 
"
23,4,Smith,"We got him back!
"
23,4,Cartman,"Agh. Fuck you, Wendy.
"
23,4,Clerk,"So that's one Whopper, one order of chicken strings, and a medium beverage. Is there any-? 
"
23,4,Randy," Burgers! Get your burgers here!
"
23,4,Clerk,"Uh okay, that'll be fift-
"
23,4,Randy,"Plant-based burgers for sale!
"
23,4,Clerk,"Excuse me one moment. 
"
23,4,Randy,"Get your hamburgers here!  Plant-based burgers for sale!
"
23,4,Clerk," Hey, what are you doing?
"
23,4,Randy,"I'm sellin' hamburgers. All-natural, completely plant-based.  Thank you, sir.
"
23,4,Clerk,"You can't sell hamburgers here! This is a Burger King!
"
23,4,Towelie,"You sell hamburgers here.
"
23,4,Randy,"Yeah, you sell hamburgers here.
"
23,4,Customer,"This is seriously as good or better than a real hamburger. Can I get a couple more to take to work?
"
23,4,Clerk,"Hey! Now look, buddy! I'm not gonna lose customers because of YOU!  We have plant-based burgers inside as well! Come try our Impossible Burger.
"
23,4,Randy,"Tegridy Burger. Made locally right here in South Park. Tegridy Burger.
"
23,4,Clerk,"STOP that!
"
23,4,PC Principal,"Alright everyone, listen up! As you know, there are several students protesting the school menu. But there are other students who are voicing their concerns against changes. Eric Cartman is still recovering in the hospital, we all wish him well.  Now, the school has been looking into several options to deal with the problem, and I do believe we have found a compromise. We have found a new company in the plant-based fast-food industry who would like to be the supplier for our cafeteria. And so please welcome the founder of Incredible Meat. 
"
23,4,Incredible Meat founder,"Hello, children. I want to thank you and I want to thank your fine principal for hearing me out. I take plants, and I process them into goo. I'm a goo man. I have factories all over the country. I have trucks right now loaded with goo that can be here within the week. The goo I speak of can be made into anything. It can be made into tacos. It can be made into hot dogs. And I promise you that none of you students will know the difference. I would very much like to be the plant-based meat vendor for your school. I would like to be the plant-based meat vendor for your town. I'm a simple family man and a vegetarian. I would like the opportunity to make you all vegetarians as well, and I thank you.
"
23,4,Randy,"Eating meat doesn't just hurt animals. It hurts people. It takes 13 pounds of grain to produce just one pound of animal meat. All that plant food could be used much more efficiently if-m, if people just ate it directly. Meat is also not environmentally friendly. Meat production is wasteful and causes enormous amounts of pollution. And the meat industry is one of the biggest...  ...Huh? Oh, I was just saying...  that adopting a vegan diet is way more effective than switching to a greener car in the fight against climate change. For your health, for our planet, for the animals and for each other, we have to switch to plant-based foods. Now, it just so happens-
"
23,4,Clerk,"You gotta be kidding me!
"
23,4,Randy," It's our Grand Opening! Come and visit your town's only plant-based burger joint!
"
23,4,Clerk,"It's not the town's only plant-based burger joint! 
"
23,4,Randy,"Celebrate our Grand Opening! Tegridy Burger! Cheeba cheeba. Cheeba cheeba.
"
23,4,Tolkien,"Here he comes. 
"
23,4,Cartman," Mr. Mackey.
"
23,4,Mr. Mackey," Wuhuhuhu... hello, Eric.
"
23,4,Cartman," What's goin' on, Butters? It's taco Tuesday. 
"
23,4,Butters," It's taco Tuesday... 
"
23,4,Cartman,"These tacos look different. What kind are they?
"
23,4,Cook,"They're... Incredible Beef... tacos.
"
23,4,Cartman,"Oh, Incredible Beef tacos. That sounds nice.  Did you guys see that new Joker movie?
"
23,4,Mr. Mackey,"Whoa, uh, thank God it worked.
"
23,4,Mr. Kim,"Welcome City Wok. I take a order prease.
"
23,4,Goo Man,"Are you the owner of this restaurant?
"
23,4,Mr. Kim,"Yes. I take a order prease.
"
23,4,Goo Man,"I'd like to do business with you. Your establishment here is perfect for my plant-based meats. You see, I am a goo man. If you carry my product, Incredible Meats, we can put the word Incredible before all of your dishes.
"
23,4,Mr. Kim,"You mean instead of City Chicken I could have Incredibre City Chicken?
"
23,4,Goo Man,"That is correct.
"
23,4,Mr. Kim,"You mean instead of City Mongorian Beef I could have Inrcedibry City Mongorian Beef?
"
23,4,Goo Man,"That's right.
"
23,4,Mr. Kim,"You're saying now I could have scallops with Incredibry City XO sauce?! Okay, sign me up!
"
23,4,Goo Man,"That is most excellent.  Now, how many customers, on avarage, do you have per day?
"
23,4,Mr. Kim,"Including my wife? Uh, 0 to 1 per day.
"
23,4,Goo Man," That's it?
"
23,4,Mr. Kim,"Yeah, I got no customers now that Tegridy Burger opened up. Everyone want plant-based food now. That why I'm ready you sign me up.
"
23,4,Goo Man,"What is Tegridy Burger?
"
23,4,Mr. Kim,"Yeah, here you look. Down the brock.  Most popular prace in town. 
"
23,4,Goo Man,"Is that so?! 
"
23,4,Mr. Kim,"Hey!  Hey, what about my incredibry City chicken?
"
23,4,Rancher,"What'r you doin' you sonofabitch?
"
23,4,Randy,"Excuse me?
"
23,4,Rancher,"I'm the biggest cattle rancher in South Park. I made ma livin' 62-odd years before you fancy plant growers done showed up and put me out of a job!
"
23,4,Randy,"Well I'm sorry, Mr. Cow Killer, but this is called ""evolution.""
"
23,4,Rancher,"I got 300 cows that the world suddenly decided they got no use fer! What am I supposed to do with them?! Put them in a zoo?! What they gonna do now? Go start some cow circus?! Go make some cow TV show?! You are single-handedly making cows extinct! You got a plan for 'em all? Fine!  Come on!  Come on! Yeah, come on! Mr. Plant-based Burgers here is gonna take care of you now!  Yeah, don't worry. He cares about the environment, so he could figure out what to do with you.
"
23,4,Randy,"Uh ho, hehey, fuck you!
"
23,4,Rancher,"No, fuck you, sumbitch! They're your problem now!
"
23,4,Butters,"...Teacher? 
"
23,4,Cartman,"Lunchtime! 
"
23,4,Mr. Mackey,"Walk, don't run, m'kay?
"
23,4,Cartman,"Hey Butters!  Wait up, dude. You know what today is, right? It's Salisbury Steak day! Salisbury Steak day! 
"
23,4,Both,"It's Salis-
"
23,4,Butters," -bury Steak day! 
"
23,4,Cartman,"Butters, is something going on? Your lunch dances aren't the same.
"
23,4,Butters,"Eric, I. I just hate lying to you. I mean, you've been in the hospital. Twice. I feel guilty.
"
23,4,Cartman,"Guilty... about what?
"
23,4,Butters,"It's our lunches, Eric. It's... Incredible Meat.
"
23,4,Cartman,"Yes, I think it's pretty good.
"
23,4,Butters,"No, Eric. See, there was this guy. He's a goo man.
"
23,4,Cartman,"The fuck is a goo man?
"
23,4,Randy," Go on! shoo! Hey! Goddamnit!  I don't know what we're gonna do. These cows are eating all our weed and they're shitting everywhere. They're gonna put us completely out of business!
"
23,4,Towelie,"Did you find anyone else to take 'em?
"
23,4,Randy,"Nobody wants cows anymore! They're bad for climate change!  We gotta kill 'em.
"
23,4,Towelie,"What?!
"
23,4,Randy,"They're ruining our burger business! We gotta kill all these cows!
"
23,4,Towelie,"How are we gonna do that?
"
23,4,Randy,"Look, it's not gonna be easy. It's not something anyone wants to do but... we're just gonna have to get really, really high.
"
23,4,Randy,"Yeeheeyeah! 
"
23,4,Towelie,"Yeee-haw! 
"
23,4,Goo Man,"I've been in your town a little while now. What I see is a community that is ready for change. You see, I am a goo man.  What I serve in your school cafeteria is a synthetically-modulated plant protein. I have taken over nearly all the fast food restaurants here in town and teamed up with the fine people in your community.  This my new regional manager, H.W.
"
23,4,Clerk,"It's Rick.
"
23,4,Goo Man,"  Shut up, H.W.  You see, I'm trying to reach all the school cafeterias, all the stadiums, fast food restaurants, all the places that serve shitty food and serve shitty goo.  The goo for these kind of places is made in a factory.  It's made in a lab.  It's just down-market goo.  But I can tell people it's healthy and earth friendly,  and I can send my goo through a network of pipes running all the way to the ocean.  So, that it can be eaten by people who eat crappy food anyway -- from coast to coast.
"
23,4,Cartman,"  And that's what we have for school lunch now? That's what all the kids decided while I wasn't there?
"
23,4,Goo Man,"But you see, it doesn't work unless I own all the crappy food places. Mr. Rancher? 
"
23,4,Rancer,"Y-Yes sir. Mr. Goo Man?
"
23,4,Goo Man,"Have you done what I've asked you to do?
"
23,4,Rancher,"It's all done, sir. You'll have everything you need.
"
23,4,Goo Man," Well if you don't mind boys, I have work to tend to.
"
23,4,Cartman,"Me too. I need to have a word with the students at my school. 
"
23,4,Butters,"  Oh, God, Eric! What are you gonna do?!
"
23,4,News Anchor,"It has become the most popular burger in Colorado. The plant-based Tegridy Burger is changing the way people think about food.  All over the state, people are turning vegan and eating more ethical sustainable meat.
"
23,4,Bll Keegan,"  I'm standing now with Randy Marsh, the owner of Tegridy Burger, and, Mr. Marsh, you must be pretty excited. 
"
23,4,Randy,"Yeah, you know, we're all just -- We're all just bein' healthy and ethical over here!
"
23,4,Bll Keegan,"Uh-huh, and, Mr. Marsh, what about  the student protests coming out against your burger right now?!
"
23,4,Randy," Huh?
"
23,4,Bll Keegan,"Students are coming forward, saying that Tegridy Farms is unethical and hypocritical.
"
23,4,Rick," That's right! Tegridy Burger is a fraud! We caught their farm on camera. Just take a look!
"
23,4,Bll Keegan,"We warn you, the following footage is graphic.  
"
23,4,Randy,"Huhuhuh! 
"
23,4,Bll Keegan,"Mr. Marsh, what do you have to say about these images? 
"
23,4,Randy,"Oh, hey. Fuck you! Oh, they were -- They were just -- We didn't eat 'em!
"
23,4,Cartman,"Hey, guys, looks like I almost missed lunch.
"
23,4,Butters," Oh, God. Someone's gonna die.
"
23,4,Cartman,"I found out about what we're eating here at the school. I found out what it's made of and where!
"
23,4,Mr. Mackey," N-Now, Eric, stay calm, mm-kay! We're sorry. We were just trying to find a compromise! Now just be calm.
"
23,4,Cartman,"What are you sorry about? It's me who owes all you guys an apology.  I thought you guys were all trying to force me to eat healthy, but I've learned that a lot of this stuff is made in a factory and processed with tons of salt just like all my favorite foods! SpaghettiOs, Rice-A-Roni... Here I was thinking what you wanted was stuff from a farmers market. I just didn't want my food to change. School cafeteria meat is just processed crap that comes in a box, and this is... just processed crap that comes in a box.  I don't have a problem with it. All I wanted was to be able to eat the same garbage I always have, and this is definitely garbage. And hey, if it happens to be more ethical and sustainable, well, I guess I'm fine with that, too. So, you see, guys? There was actually no reason to protest! We were actually all on the same page all the time! At least we learned that freedom of speech truly doesn't matter! Come on, let's eat!  ♪ It's Processed Meat-Like Substance Day ♪ It's Processed Meat-Like Substance Day ♪
"
23,5,Randy," It's the most wonderful time of the year.  Well? You all excited, gang?
"
23,5,Stan,"For Halloween? I guess so.
"
23,5,Randy,"Ugh, this isn't any Halloween, because this week, Tegridy Weed is doing a Halloween special. It's big promotional thing. Everyone's gonna love it. Hey, wuh-where's Shelly?
"
23,5,Sharon,"Shelly hasn't come out of her room in two days.
"
23,5,Randy,"Why?
"
23,5,Sharon," You know why, Randy.
"
23,5,Randy," Yeah. Yeah. 
"
23,5,Randy,"Hey, Shelly? Can I talk to you for a minute?
"
23,5,Shelly,"What do you want?
"
23,5,Randy,"Come on, kiddo.  Come talk with your old man, huh? Come on now.  Shelly, we need to talk about your marijuana problem. You know, what's your problem with it?
"
23,5,Shelly,"I hate marijuana!
"
23,5,Randy,"Yes, we all know, but ugh, why?
"
23,5,Shelly,"It stinks, and it makes everyone in this town dumber than they already are!
"
23,5,Randy,"Shelly, the truth is, some of the most important people in the world smoke weed. Did you know that Snoop Dogg smokes weed?
"
23,5,Shelly,"Yes, everyone knows Snoop Dogg is a stupid pothead!
"
23,5,Randy,"Ugh, way more people enjoy marijuana than you think, okay? Okay, who's your idol? Who do you most look up to in the whole world?
"
23,5,Shelly,"Serena Williams.
"
23,5,Randy,"Total stoner. High as a kite. Every tennis match.
"
23,5,Shelly,"No she's not!
"
23,5,Randy,"You don't know that, Shelly! Now you're just making assumptions!
"
23,5,Shelly,"Everyone in this country is getting dumber, and I wish Marijuana was illegal again!
"
23,5,Randy," Shelly!  Okay, loook. The thing is, this problem you're having with marijuana? It's just got to stop, okay? We're working on out Tegridy Farms Halloween Special, okay?? Nobody wants a giant bummer ruining it! I love you! 
"
23,5,Butters," Whoa. Very impressive.  Indeed. 
"
23,5,Stephen," Find anything good, Butters/
"
23,5,Butters,"One minute, Dad! Archeologist Butters just needs to get his stamp and sticker for his autograph book.  Aha! another rare find!
"
23,5,Stephen,"Well, did you all enjoy the museum, gang?
"
23,5,Butters,"Well wait wait, we can't leave yet! I got all the stickers and tamps except for one!
"
23,5,Stephen,"Well I'm pretty sure we saw the whole exhibit.
"
23,5,Butters,"Can I just check around one last time?
"
23,5,Stephen,"Alright, Archeologist Butters, but then meet us back right here.
"
23,5,Butters,"Well o-kay!
"
23,5,Guide,"What you're seeing here are original knots which were joined in the main pieces of the Khufu boat. The cedar timbers of the boat's hull were lashed together with hemp rope, a technique used until-
"
23,5,Randy,"Whoa! Whoa! Wait just one second! Are you actually saying that hemp, a classification of cannabis , was actually used by he ancient Egyptians? 
"
23,5,Guide,"Well yes. In fact, it's been found that cannabis was used by Egyptians for its medical properties as well.
"
