Season,Episode,Character,Line
26,2,Mr. Davis,"Welcome to your CumHammer Work tutorial. You are taking the first steps to making your brand a great one.
"
26,2,Mr. Davis," By now you've received your workbook and also your brand slide tool and CumHammer social-media drive which will be used in this video. Now, if you're ready, let's start the exercises on page five of your workbook.
"
26,2,Prince,"Respect our privacy!
"
26,2,Princess,"Leave us alone! Leave us alone!
"
26,2,Prince and Princess,"Down with the monarchy! We just want our privacy!
"
26,2,Kyle,"God, fuck these people!
"
26,2,Princess,"Why are we so mad today?
"
26,2,Prince,"Because we want our privacy!
"
26,2,Officer,"Park County Police Station. What's your emergency?
"
26,2,Kyle,"Yeah, the neighbors across the steet are setting off fireworks and it's 10:30 at night!
"
26,2,Officer,"Oh, is it the Prince of Canada and his wife, who just want to be left alone?
"
26,2,Kyle,"Yes. They're being super loud, and I'm trying to work on my brand!  Oh, god damn it. Now, the Prince is playing polo on the lawn!
"
26,2,Princess,"We are here because privacy is a basic human right. How many more princes and his wives have to live in this nightmare?
"
26,2,Kyle,"Hey, can you two fucking keep it down?!
"
26,2,Prince,"Oy! You ever heard of a thing called ""privacy""?!
"
26,2,Kyle,"Yeah, nobody gives a shit! Will you two just shut up, and go away?! 
"
26,2,Kyle,"It seriously is driving me crazy! The prince plays drums all day. I don't think he even has a job. And I don't know what the hell she does. Why they even left Canada is beyond me. And, like, she seems to just boss him around, and make him do whatever she wants. I mean, why did they even leave Canada and move to South Park, anyway?
"
26,2,Cartman,"Stan, are you gonna say something?
"
26,2,Stan,"You say it.
"
26,2,Kyle,"Say what?
"
26,2,Stan,"Look, Kyle... We just kinda don't care about some dumb prince and his stupid wife.
"
26,2,Kyle,"I don't care about them either!
"
26,2,Jimmy,"So, then why do you talk about them all the time?
"
26,2,Kyle,"
"
26,2,Stan,"Dude, we're just kind of sick of hearing about them.
"
26,2,Kyle,"I'm sick of hearing about them! But I can't get away from them! They're everywhere! In my fucking face!
"
26,2,Tolkien,"Yeah, and now you're putting 'em in our fucking face.
"
26,2,Kyle,"Fine, I won't talk about them anymore.
"
26,2,Cartman,"Thank you.
"
26,2,Kyle,"Ok, just one last thing -- did you know the Prince sleeps-
"
26,2,Kyle,"I'm sorry! I'm sorry!
"
26,2,Mr. Davis,"The problem with you is you want results without the work. You can't just say you're a certain thing, and then expect people to just like your brand. You gotta work it, sell people on it.
"
26,2,Kyle,"But I just don't feel like my brand is who I really am on the inside.
"
26,2,Mr. Davis,"You know, Kyle, some people think it's what's inside you that matters. But people can't see inside you. They can only see what kind of drink you're drinking. That's what matters.
"
26,2,Kyle,"I guess so.
"
26,2,Mr. Davis,"Now, I'm gonna help you with a new brand, but you've got to work on it. What do you want your friends to think about you?
"
26,2,Kyle,"I want them to think I'm not gonna complain about things. I'm more thick-skinned.
"
26,2,Mr. Davis," Okay. This is good. This is good...
"
26,2,Kyle,"And I want people to think I'm stronger, mentally, than I probably already am.
"
26,2,Mr. Davis,"Okay. Okay. I think I got it. People are gonna love this. Kyle -- he's a thick-skinned, super cool, nothing bothers him victim.
"
26,2,Kyle,"I just don't know if I can--
"
26,2,Mr. Davis," You're goin' off brand already! Remember, no matter what, nothing bothers you.
"
26,2,Kyle,"I don't care. Don't care. 
"
26,2,Prince,"What the hell?
"
26,2,Princess,"What'd he just say? He victimized me! It's because I'm an ethnic woman!
"
26,2,Prince,"He can't do that! I'll see -- Wait, you're ethnic? This is an outrage! We'll just see how he deals with my blue penis!
"
26,2,Prince,"Hey! Have some respect for this privacy!
"
26,2,Prince,"Don't worry, my love, he's not gonna get away with this.
"
26,2,Kyle,"Hey, guys! How you doin?!
"
26,2,Stan," Good. How are you?
"
26,2,Kyle,"I'm great! Got some good sleep last night. Just letting things roll right off my back, you know? 'Cause that's the kind of guy I am.
"
26,2,Cartman," Cool.
"
26,2,Kyle,"Hey, you guys want to play ""Darktide"" after school? Or if not, whatever. I'm cool either way.
"
26,2,Stan,"Yeah, I'm sure we can figure that out.
"
26,2,Kyle,"Cool, whatever. I'm care-free and unflappable. I'll catch you guys at lunch! 
"
26,2,Jimmy,"Wow, Kyle, you seem really different.
"
26,2,Kyle,"Do you like it?
"
26,2,Jimmy,"Uh, sure.
"
26,2,Kyle,"Thanks, Jimmy. But you know, I really need to thank a good friend. He introduced me to a way of becoming a more stable person. Have you seen Butters?
"
26,2,Jimmy,"Butters? Oh, sure. He's out on the playground, getting the shit beat of out him by Bebe.
"
26,2,Kyle,"What?!
"
26,2,Bebe,"Mother!  Fucker! Don't ever say that shit again!
"
26,2,Kyle,"Hey! Whoa, whoa, whoa. What the hell is going on?!
"
26,2,Bebe,"I wasn't even doing anything, and he came up, and started talking shit to me!
"
26,2,Butters,"Yeah, everyone likes a guy that's strong and assertive, so I told Bebe to go fuck herself.
"
26,2,Bebe,"Who do you even think you are?!
"
26,2,Butters,"You want some more of this, you dumb slut?!
"
26,2,Kyle,"Butters, what are you doing?! This isn't you.
"
26,2,Butters,"Hey, Kyle, will you relax? You're kind of fucking up my brand.
"
26,2,Kyle,"Okay, that does it -- come on, Butters. You're going back to CumHammer.
"
26,2,Bebe,"You're lucky he saved your ass!
"
26,2,Butters,"Fuck you, you fucking bitch!
"
26,2,Mr. Davis,"The most important thing about your brand is being flexible. We want to make sure you're completely satisfied. You say you're having some problems?
"
26,2,Prince of Canada,"That's right! There's this horrible spy who lives across the street from us, and we're gonna get him back by changing our brand!
"
26,2,Mr. Davis,"All right. And I do see you're in our database, but you didn't first get help at this CumHammer location?
"
26,2,Prince,"No. My wife went to one in California as a child.
"
26,2,Mr. Davis,"Ah, okay. Then you must be in the national system. Oh, yeah. Is this you? ""Sorority girl, Actress, Influencer, Victim.""
"
26,2,Princess,"Yeah. That's totally me.
"
26,2,Mr. Davis,"Okay, I see. And then, you added your husband to your Friends and Family account. You must be the, ""Royal prince, millionaire, world traveler, victim.""
"
26,2,Prince,"That's right.
"
26,2,Kyle,"Come on, Butters. Hello?
"
26,2,Mr. Davis,"Oh, hey there! Just gimme a minute. I'm with some other clients right now, there, Kyle.
"
26,2,Kyle,"Uh, no. This is an emergency. We need to talk to --
"
26,2,Prince,"Oy! Do you mind! Stop invading --  It's him!
"
26,2,Princess,"
"
26,2,Kyle,"What the hell are you doing here?!
"
26,2,Prince,"You just can't leave us alone, can't you!
"
26,2,Princess,"Oh my God, he is so obsessed with us!
"
26,2,Kyle,"I'm not obsessed with you! It's this stupid place! Don't you see, Butters? Teaching people to think of their brand just makes people more like them. This whole thing is wrong. They're telling you guys to reduce yourselves into products instead of people to be truly understood and loved. Don't you guys want people to like you for you instead of who they want you to be? Look, we all have our faults. God knows I do. But if we just try to present and control an image of us for people to see, then, we're just performers instead of human beings.
"
26,2,Prince,"He's right. Trying to make ourselves into a brand just turned us into products. We don't need to be a brand, do we? If it's truly what we want, then we really can get away from it all. No more magazines and Netflix shows. We really can live a normal life.  Yes, I'm sure you agree darling. We can be the people we talked about being, with no more worries about how we look or the image with project to people. What matters is what we have on the inside.
"
26,2,Prince," Hello?
"
26,2,Kyle,"Come on, Butters. Time to go home.
"
26,2,Butters,"Yeah.
"
26,2,A Girl,"Yeah.
"
26,2,A Boy,"Yeah...
"
26,2,Mr. Davis,"Now, hey. Don't make a decision you might all regret.
"
26,2,Prince,"Yeah, come on, honey. We don't need this place.  Honey?
"
26,2,Reporter,"The Queen is dead. What a sad day for Canada -- and therefore, the world.
"
26,2,Ike,"
"
26,2,Kyle,"Ike, I need to use the -- Oh no, not again...
"
26,2,Ike,"She's still dead.
"
26,2,Kyle,"Ike, I have to get on the computer. The Queen's been dead a long time.  Ike! I have to get on with my friends! If I don't, they're gonna think I'm...
"
26,2,Kyle,"It's okay. Things get to you. It's who you are.
"
26,2,Kyle,"Oh. Hey, guys.
"
26,2,Stan,"Hey, dude. Uh... We thought maybe you could do with a little outside time.
"
26,2,Kyle,"Really?
"
26,2,Tolkien,"We just thought it'd be good to get you out of the house. You seem to be going through a lot lately.
"
26,2,Kyle,"Yeah. Yeah, I have.  Thanks, guys. I'd love to play.
"
26,2,Prince,"Oy! Oy! Could, uh... Could I play?
"
26,2,Stan,"Sure, you can play.
"
26,2,Prince,"Great!
"
26,3,Randy,"See, Stan? You gotta choose if you wanna be in Gryffindor or Slytherin.
"
26,3,Stan,"Yeah, can I do it?
"
26,3,Randy,"Yeah, see, you gotta fight these fairy guys. 
"
26,3,Sharon,"Randy.  Randy! The powder room toilet is broken. Again!
"
26,3,Randy,"Did you jiggle the handle?
"
26,3,Sharon,"Yes, I jiggled the handle. Will you come fix this, please?
"
26,3,Randy,"Okay, okay...
"
26,3,Randy,"Huh, well, let's see. It's gotta be the little black floaty thingie. What'd you do to it?
"
26,3,Sharon,"I didn't do anything.
"
26,3,Randy,"Lemme see if there's water in the bowl.
"
26,3,Sharon,"No! Don't lift the lid!
"
26,3,Randy,"Why can't I lift the lid?
"
26,3,Sharon,"Don't, Randy!
"
26,3,Randy,"Uh-huh... Hey, guys! Your mom took a shit and doesn't want me to see it.
"
26,3,Stan," Ew!
"
26,3,Shelly," Gross, Dad!
"
26,3,Sharon,"Randy! We need to get a new toilet.
"
26,3,Randy,"We can't just get rid of 'ol blue, Sharon.
"
26,3,Sharon,"This is embarrassing. It's the powder room toilet, the one guests use. You get a new toilet, Randy, or I'm not helping you sell weed anymore! 
"
26,3,Randy,"Alright, alright. Sharon, you win. As usual. Poor 'ol blue...
"
26,3,Home Depot Employee,"Can I help you with anything?
"
26,3,Randy,"Oh, yeah, just lookin' for a new toilet to replace Ol' Blue.
"
26,3,Home Depot Employee,"Alright, well, all our toilets here are standard bowl, come with full warranty. How much you looking to spend?
"
26,3,Randy,"Well, I'm not poor. I happen to have my own weed business. So that's pretty much the nicest one you have, right? 
"
26,3,Home Depot Employee,"Yeah, that's probably the top model, you know, before you start getting into Japanese toilets.
"
26,3,Randy,"Japanese toilets?
"
26,3,Home Depot Employee,"Yeah, they're the sort of the super-high-class luxury models with all the bells and whistles. But you probably don't wanna spend that kind of money.
"
26,3,Randy,"I'm not poor.
"
26,3,Home Depot Employee,"Oh, well, we can show them to you. The Japanese toilets are right over there.
"
26,3,Home Depot Employee,"Hi, Rick. This gentleman would like to see the Japanese toilets.
"
26,3,Rick,"Well, of course, sir. My name is Rick. Let me know if there's anything you need.
"
26,3,Home Depot Employee,"These toilets are all equipped with the highest-end features, including an automatic bidet system, bluetooth capability, and seat warmers.
"
26,3,Randy,"Seat warmers?
"
26,3,Home Depot Employee,"Of course. And the toilet sense when you've come into the room, turns on a small light, plays welcome music, and raises the lid for you.
"
26,3,Waitress,"Can I offer you some sparkling water or champagne?
"
26,3,Randy,"Oh, sure, I'll take some champagne.
"
26,3,Home Depot Employee,"All the toilet's functions are operated by a touch-button remote which you mount where the toilet-paper roll used to go.
"
26,3,Randy,"So then where do you keep the toilet paper?
"
26,3,Home Depot Employee,"With a Japanese toilet, you don't need toilet paper. The toilet washes you completely clean.
"
26,3,Randy,"You're mad.
"
26,3,Home Depot Employee,"No, it's true. It has warm water and a dryer and cleans you eight times better than toilet paper can.  Would you like to take one for a test drive?
"
26,3,Randy,"Oh, uh, sure. I did have kind of a big breakfast.
"
26,3,Home Depot Employee,"Right over here.
"
26,3,Randy,"Oh!
"
26,3,Randy,"Whoa! Ooh. Oh, oh! Oh. Ahh! Oh, oh... 
"
26,3,Randy,"Ohh! Oh...  Okay, how much?
"
26,3,Randy,"Guys, I wanted to talk to you because I want you all to think about how we're viewed as a family. You know, as a prominent weed dealer, we are successful, and we're sort of looked up to in this town because we have nice things that most families can't afford. I mean, Stan, you're playing ""Hogwarts Legacy"" on PS5, right?
"
26,3,Stan,"You're playing ""Hogwarts Legacy"" on a PS5.
"
26,3,Randy,"Yeah, my -- my point is that most people in town don't even have a PS5. They still have PS4s, and so we're basically the Kennedys of South Park. And the plain fact is that well-off families have nice things, and we shouldn't be ashamed of that.  Oh! New toilet's here!
"
26,3,Japanese Delivery Man,"Hajimemashite. Japanese Torei des!
"
26,3,Randy,"Uh, yes, thank you. Bring it on in.
"
26,3,Delivery men,"Kyo fun yori! Kro fun yori!
"
26,3,Sharon,"That's the new toilet? How much did it cost?
"
26,3,Randy,"Oh, Sharon. Tennish.
"
26,3,Sharon,"What's ""tennish?""
"
26,3,Randy,"Tennish. Thousandish. Ten Thousandish.
"
26,3,Sharon,"You spent $10,000 on a toilet?! We don't have that kind of money, Randy!
"
26,3,Randy,"Yeah, we do. 
"
26,3,Japanese Delivery Man,"Shitsurei Shimasu! Owarimashita.
"
26,3,Randy,"Okay, yeah, right here?  Okay.
"
26,3,Japanese Delivery Man,"Doomo! Aringanto gozaimashita!
"
26,3,Delivery Men,"Aringanto gozaimashita!
"
26,3,Randy,"'Kay, thanks.
"
26,3,Sharon,"You are taking that back to the store.
"
26,3,Randy,"Try it, Sharon.
"
26,3,Sharon,"I don't need to, Randy. I want --
"
26,3,Randy,"Try it, Sharon!
"
26,3,Sharon,"Oh. Oh...  Oh! Ohhh!
"
26,3,Randy,"Ah-ha-ha!
"
26,3,Stan,"I wanna try it.
"
26,3,Randy,"Shhh!
"
26,3,Sharon," Ah-ho-ho!
"
26,3,Randy,"Ohhh!
"
26,3,Clyde,"Oh, look, there he goes. It's Mr. Big Shot.
"
26,3,Meagan,"Hey, Richie Rich. You eating caviar for lunch today, Richie Rich?
"
26,3,Cartman,"Stan, just so you know, nobody gives a shit.
"
26,3,Stan,"About what?
"
26,3,Cartman,"Come on, guys! 
"
26,3,Betsy,"Did you know some people can't even afford to eat? How about caring for something that matters, you bitch?
"
26,3,Stan,"What the fuck?
"
26,3,Jimmy,"Hey, Stan, you really have to be careful.
"
26,3,Stan,"Of what?
"
26,3,Jimmy,"Look, it's great that you come from a wealthy family, but people don't like getting their noses rubbed in it.
"
26,3,Stan,"Dude, I haven't even said anything!
"
26,3,Jimmy,"Well, your dad called everyone last night and told you have a $10,000 toilet.
"
26,3,Stan,"What?!
"
26,3,Stephen,"Well, thanks for having us over for brunch, Randy.
"
26,3,Linda,"Yeah, what's the special occassion?
"
26,3,Randy,"Oh, you know, just good times with dear friends. Does anyone need to go to the bathroom?
"
26,3,Stephen,"Uh, no, I'm -- I'm good.
"
26,3,Randy,"Oh, maybe some more coffee, then. 
"
26,3,Mrs. Tweak,"Can you guys believe all the snow we've gotten?
"
26,3,Peter,"Yeah, maybe it will actually help with the drought.
"
26,3,Randy,"Let's hope so. Does anyone need a bathroom break?
"
26,3,Stephen,"Well, actually, I-I think I could use the restroom. That was kind of a big breakfast.
"
26,3,Randy,"Oh! Oh, yeah, sure! It's, uh -- It's right across the hallway. Right there.
"
26,3,Stephen,"Excuse me. 
"
26,3,Stephen,"Oh.
"
26,3,Richard,"What was that?
"
26,3,Randy,"Oh, that's the welcome music for my Japanese toilet.
"
26,3,Sheila,"I've heard of those. Aren't they expensive?
"
26,3,Randy,"Yeah, a bit. But for those of us who can afford it, it's well worth it.
"
26,3,Richard," Oh! Ohhh! Ohhhhh!
"
26,3,Randy,"He's now turned on the rear jet, which cleans your bottom with warm water.
"
26,3,Richard,"Oh, ohhhh!
"
26,3,Randy,"Ah! That's the front washer that washes your balls, or vagina.
"
26,3,Richard,"
"
26,3,Randy,"If you think about it, a dry piece of toilet paper can't clean your half as well as pressurized water. I feel that most people have to walk around with fecal matter on their anus, but I'm just lucky I've sold enough weed to be able not to. But was it really luck? Or was it hard work? Heck, I don't know, but you know -- 
"
26,3,Stan,"Dad, can I talk to you?!
"
26,3,Randy,"Stan? You're back from school already?
"
26,3,Stan,"I need to talk to you right now!
"
26,3,Stan,"The fuck are you doing?!
"
26,3,Randy,"The fuck are you doing?
"
26,3,Stan,"You need to stop gloating to everybody!
"
26,3,Randy,"I am not gloating.
"
26,3,Stan,"Yes, you are, and now kids at school are calling me Richie Rich!
"
26,3,Randy,"They are?
"
26,3,Stan,"Nobody cares about your stupid toilet and you're acting like a jerk.
"
26,3,Randy,"You're stupid. I'm acting like a jerk because I'm trying to help people?!
"
26,3,Stan,"How are you trying to help people, Dad?
"
26,3,Randy,"Because the people don't know that these toilets are awesome, and I'm just, like, the well-respected guy who's trying to open people's eyes like JFK.
"
26,3,Stan,"You are not like JFK! You're just showing off!
"
26,3,Randy,"Nu-uh, I'm like JFK 'cause I am trying to change things! You're part of a very respected family, Stan. You should start acting like it.  Okay, who's next?
"
26,3,,"
Atashi wa Heia des-u...


"
26,3,Randy,"Toire ni iru kara...
"
26,3,Sharon," Randy?
"
26,3,Randy,"Kimochi...
"
26,3,Sharon,"Randy!
"
26,3,Randy,"What?!
"
26,3,Sharon,"Your proctologist is here to see you.
"
26,3,Randy,"My protcologist?
"
26,3,Randy,"Oh, hey there, Doc.
"
26,3,Dr. Sheltair,"Well, Randy Marsh, how are ya?
"
26,3,Randy,"I'm doing great. How are you?
"
26,3,Dr. Sheltair,"Wonderful! Just been super busy. I'm actually takin' the wife to Tuscany day after tomorrow.
"
26,3,Randy,"Tuscany? Wow. Awesome.
"
26,3,Dr. Sheltair,"Yeah, well, Randy you haven't been in my office for a few days, so I thought I'd come do a house call to help you with your hemorrhoids.
"
26,3,Randy,"Oh! No, Doctor. I haven't needed to come to your office. In fact, I don't think I'll be needing your services anymore since I've gotten a Japanese toilet.
"
26,3,Dr. Sheltair,"Oh -- Oh, really?
"
26,3,Randy,"It's completely changed my life. I'm healthier, I'm less stressed, and I don't get hemorrhoids 'cause I'm not smearing shit all over my ass with toilet paper.
"
26,3,Dr. Sheltair,"Huh...
"
26,3,Randy,"Here, here. You wanna come see it?!
"
26,3,Randy,"Go on, check it out. 
"
26,3,Randy,"D-Dr. Sheltair?
"
26,3,Randy,"Dr. Sheltair?!
"
26,3,Dr. Sheltair,"You stupid!
"
26,3,Randy,"Whoa hey hey hey!
"
26,3,Dr. Sheltair,"You ruined Tuscany! Gah! 
"
26,3,Randy,"Stop it! 
"
26,3,Dr. Sheltair,"I hate you! I hate you! I hate you!!!
"
26,3,Randy,"Go on! Get out of here!
"
26,3,Dr. Sheltair,"How am I supposed to tell my wife we can't afford to go to Tuscany now?!
"
26,3,Randy,"I never realized you made so much money off my ass. Go on! Get! Get!! 
"
26,3,Butters,"Hey, Stan! Stan hold up!
"
26,3,Stan,"What?
"
26,3,Butters,"Well, um, you're just a really good friend, Stan, and -- and I was gonna ask if maybe I could borrow your plungercost?
"
26,3,Stan,"What's a plungercost?
"
26,3,Butters,"It doesn't cost nothing when your toilet's nice as yours, Richie Rich!  I did it! I called Stan Richie Rich, too! That was fun! 
"
26,3,Jimmy,"Stan, you've got to stop bragging about your toilet.
"
26,3,Stan,"I'm not bragging about my toilet! And why is it such a big deal anyway?
"
26,3,Jimmy,"It's a big deal, Stan. You just don't understand why.
"
26,3,Jimmy,"Have you ever asked yourself why we use toilet paper? We're told to wash our hands... wear masks in crowds... but for some reason when it comes to wiping our ass, we're told to do it with this little piece of paper. We are all -- all of us -- walking around right now with a little bit of shit smeared on our buttholes.  Did you know that 70% of people in the world don't even use it at all?
"
26,3,Stan,"70% of the world doesn't use toilet paper?
"
26,3,Jimmy,"Look it up. Most people in the world still use good 'ol soap and water.
"
26,3,Jimmy,"The average American uses 140 rolls of toilet paper per year. Can you even begin to imagine how many trees that is? To supply the United States its toilet paper, it takes 31.1 million trees per year. A million acres per year of precious Canadian Boreal forest alone, releasing upwards of 25 metric tons of CO2 and leveling 90% of the land barren.
"
26,3,Stan,"So, then, why do Americans use it so much?
"
26,3,Jimmy,"Well, that's the big question, isn't it? None of it makes any sense.
"
26,3,Stan,"Well, then, maybe somebody --
"
26,3,Jimmy,"Just tell your dad to stop. Americans don't want to change their toilets and they never will.
"
26,3,Mayor McDaniels,"Ladies and gentlemen, we have a public service announcement. One of our citizens has asked to speak with you. Please welcome Randy S. Marsh.
"
26,3,Randy,"Thank you, Mayor. Thank you, everyone. You know, the Marshes are a family that try to always lead by example. And we know that all of you appreciate that. Everyone deserves to be clean, and the truth is, you can be. You might not be the Marshes, but you can afford a Japanese toilet. Just not a really nice one like what we have. If you take into account the money we all spend on toilet paper, doctors, and hemorrhoid cream, a Japanese toilet pays for itself in just a few years. There are actually Japanese toilets made for commoners. Walmart and Amazon all carry the lower cost of shitty Japanese toilets that anyone can afford. There's even these like attachment thingies for your existing toilet which will make you feel like a Marsh yourself. They may not be ""Nihon No style-ru"", but they are good enough for you guys. The point is -- even commoners don't need toilet paper anymore! And, so, I am suggesting that this town puts all --
"
26,3,Man,"Holy shit!
"
26,3,Sharon,"Randy?! 
"
26,3,Doctor,"I'm sorry, but he's in critical condition.
"
26,3,Sharon,"Who shot him?
"
26,3,Doctor,"Nobody knows.
"
26,3,Stan,"Is he gonna be okay?
"
26,3,Doctor,"He's in a coma. He's unconscious and just blabbering nonsense.
"
26,3,Randy," Bikkuri... Bikkurishita... Taihen deshou...
"
26,3,Doctor,"Mr. Marsh, your whole family is here. Your wife, your daughter, and your son.
"
26,3,Randy,"T-Toire Wa...?
"
26,3,Doctor,"No, your toilet is back at the farm.
"
26,3,Randy,"Taihen ja naaaa...
"
26,3,Stan,"Dad, I'm sorry I yelled at you before. I didn't know you were really trying to help.
"
26,3,Randy,"Kon-nichi waaa...
"
26,3,Sharon,"Stan, where are you going?
"
26,3,Stan,"I let Dad down once. Somebody has to pick up where he left off. 
"
26,3,Harris,"I promise we're doing all we can. I'm sorry for what happened, but you need to leave it to the professionals.
"
26,3,Stan,"There's something more going on here. I think my dad was on to something and I didn't listen to him, and now he's in a hospital.
"
26,3,Harris,"We've already got a few leads and we're following up on all of them. I assure you we take this all very seriously. This isn't a joke to us.
"
26,3,Officer,"Chief, hey, Chief!
"
26,3,Harris,"Yeah?
"
26,3,Officer,"An angry proctologist walked in to the toilet section of Home Depot.
"
26,3,Harris," Y-Yeah?
"
26,3,Officer,"Proctologist says to the toilet manager, ""I ain't taking the fall,"" and pulls a gun on six Japanese delivery men.
"
26,3,Harris," Okay.
"
26,3,Officer,"So, then, the six Japanese delivery men show up, and the proctologist has everyone held hostage and says he's not taking the fall for the Randy Marsh shooting.
"
26,3,Harris,"Oh, shit, this is actually happening?! Come on people, let's go!
"
26,3,Dr. Sheltair,"I ain't going down for this! You got that, coppers?! I didn't shoot anybody! But if I'm going down, I'll take these careless bastards out with me!
"
26,3,Waitress,"Would you like some sparkling water or cham--
"
26,3,Dr. Sheltair,"Get -- Get outta here! 
"
26,3,Harris," Come on out. There's no other way, we have you surrounded.
"
26,3,Dr. Sheltair,"I didn't shoot Randy Marsh!
"
26,3,Japanese Delivery Man,"Taihen!
"
26,3,Harris,"Nobody's saying you did!
"
26,3,Dr. Sheltair,"No, but they're gonna use me as their scapegoat! They'll fix things like they always do!
"
26,3,Stan,"Who will?
"
26,3,Dr. Sheltair,"They'll use their lawyers and their power to make it all go away! Just like they did back when that second grade kid wrote a story in the school paper about toilets two years ago. They'll take me out too! There's no stopping them.
"
26,3,Harris,"Don't do it!
"
26,3,Japanese Delivery Man,"Sabishiiiii!!
"
26,3,Harris,"Aww! Alright, move in! Secure the area.
"
26,3,Stan,"Second grade kid two years ago... Wrote about toilets in the school news paper.
"
26,3,Stan,"You weren't warning me about people getting upset. You know more about this.
"
26,3,Stan,"Hey!  You wrote a story in the school paper and someone came after you.
"
26,3,Jimmy,"Yeah I wrote a story, big deal!
"
26,3,Stan,"Jimmy, I want to know who shot my dad!
"
26,3,Jimmy,"They took everything from me, Stan! My bike... my cat... They were gonna sue my parents for what I wrote in the school paper.
"
26,3,Stan,"You're talking about the toilet paper companies.
"
26,3,Jimmy,"Who has the most to lose? It's all toilet paper, Stan! Follow the money!
"
26,3,Jimmy,"140 rolls per American per year. Factories pushing out roll after roll while razing Earth's resources. All of this for an unsanitary product that has been proven to contribute to anal fissures.
"
26,3,Jimmy,"Don't you get it, man? Paper doesn't clean bacteria. It can't kill viruses. With all that information, you'd think the world health organization would do studies to find alternatives. So why don't they? Because toilet paper is an industry worth billions and b-billions of dollars. Kimberly-Clark, Georgia-Pacific, Procter & Gamble. They don't want Japanese toilets in America and they have the power to stop them, and to stop you.
"
26,3,Stan,"I can't believe they shot my dad... because he wanted to change things.
"
26,3,Jimmy,"These people have deeper pockets than you can possibly imagine. They can destroy everything you love, Stan. Take my advice... Don't. Squeeze. The Charmin.
"
26,3,Stan,"You might be too scared Jimmy, but I'm a Marsh. 
"
26,3,Stan,"My fellow Americans, we have been coerced and brain washed. While the rest of the world walks around with cleaner buttholes, we are obsessed with dry paper sold to us by billion-dollar corporations.
"
26,3,Man 1,"Yeah.
"
26,3,Man 2,"Hey, yeah, he's right!
"
26,3,Stan,"My father wanted everyone to see that there were alternatives. But they don't want him talking about alternatives.
"
26,3,Crowd,"Yeah!!
"
26,3,Stan,"And we can't be blindly buying their products anymore. And as a town, we will find alternatives, and we will not be afraid to -- 
"
26,3,Randy,"Stop! Stop! We're not doing this!
"
26,3,Stan,"Dad!
"
26,3,Randy,"Everyone just stop, we're not doing this.  Thank you. South Park, uh, we-we're cutting this short. I was totally wrong and I want to apologize.
"
26,3,Stan,"No, dad, it's the toilet paper companies that are behind all the --
"
26,3,Randy,"Yeah, I know.  Yeah, so, uh, we-we have nothing against toilet paper. It's a great product, and uh, it was childish of me to make fun of it. Thanks, though. We'll see ya later.
"
26,3,Stan,"Dad, we can't just back down.
"
26,3,Randy,"Bro! I got fucking shot!  Japanese toilets are totally unnecessary, and, uh, in case anyone else is listening, I think all of South Park would like to apologize.  We retract what we said about toilet paper companies. They -- They have done nothing but help us, and we are sorry.  South Park -- everyone -- say you're sorry.
"
26,3,Crowd,"We're sorry.
"
26,3,Randy,"Okay, great. Come on, guys, let's go home.
"
26,3,Stan,"What about helping people and leading by example?
"
26,3,Randy,"We're not the goddamn Kennedys, Stan. Stop being an idiot.
"
26,3,Randy,"Nice to have you back, Ol' Blue. You know, guys, I'm not actually not that sad. Having a Japanese toilet was great, but... I've come to realize that when you have some big, nice luxury thing, it eventually just becomes normal. But you start comparing it to all the other things in your life which suddenly feel you have to upgrade, too. So, it's really best to just stick with the beat-up, crappy old things we have. Love you forever, honey. 
"
26,4,Bebe,"You guys! You guys, oh my gosh! Oh, my gosh!
"
26,4,Red,"What is it?
"
26,4,Nelly,"What happened, Bebe?
"
26,4,Bebe,"Clyde just sent me another text.
"
26,4,Nichole,"Oh, what's this one say?
"
26,4,Bebe,"I texted him if he thought about me all the time, and he texted back 'it certainly seems like all the time. It's hard to get someone like you out of my mind'.
"
26,4,"Nichole, Betsy, Nelly and Red","Aww!
"
26,4,Bebe,"Doesn't he just send the best texts ever?
"
26,4,Bebe,"Yesterday I texted him How do you know you're in love with me? And he said I know I'm in love with you because spending time with you makes me feel like I'm home, and I can't imagine life without you.
"
26,4,Red,"That's so sweet!
"
26,4,Wendy,"Clyde wrote that?
"
26,4,Bebe,"O.M.G, Clyde, do you really care about me that much?
"
26,4,Red,"Does Stan ever talk to you like that, Wendy?
"
26,4,Wendy,"No... every time I send Stan a text he just responds with a thumbs-up emoji.
"
26,4,Bebe,"Yeah, well, Clyde's just really into me. Oh, he's texting back.
"
26,4,Bebe,"Yes. I do care about you that much. You mean a lot to me and I care deeply about you.
"
26,4,"Nichole, Betsy and Red","Aww!
"
26,4,Betsy,"He sure is in love with you, Bebe!
"
26,4,Red,"He's a goddamn dreamboat!
"
26,4,Bebe,"Yeah, well, Clyde's just really into me. Oh, he's texting back.
"
26,4,Wendy,"Hey, Stan... Is there a time we could talk today? I'm feeling a little insecure about some things...
"
26,4,Stan,"Hey, Clyde, can I talk to you?
"
26,4,Clyde,"Sure, bro.
"
26,4,Stan,"Well, um, Wendy just came up to me and was acting all hurt 'cause she thinks I don't care about her.
"
26,4,Clyde,"Uh-huh.
"
