Season,Episode,Character,Line
25,2,Music,"

Black puppy bitch,
Black, black puppy bitch
White puppy bitch,
Black, white puppy bitch
Black puppy bitch,
White, black puppy bitch



"
25,2,Steve," Hey, guys, I've got something really exciting to show you!
"
25,2,Randy," Ohhhh, buzzkill...
"
25,2,Steve,"I had this awesome idea last night... and I couldn't even sleep, I thought it was so cool–
"
25,2,Randy,"Okay, what is it?
"
25,2,Steve," We do an entire line of cannabis based on all the different races of Middle Earth!  We do seven different strains in all, representing the dwarves, the elves, even the uruk hai!
"
25,2,Randy,"Uhh, yeah... no.
"
25,2,Towelie,"Everyone will think we're dorks! 
"
25,2,Steve," Randy, you seem not to care very much about any of my ideas.
"
25,2,Randy,"Well, you're just– you know, you're just not the idea guy.
"
25,2,Steve,"I don't seem to be the anything guy. I thought we were Ben and Jerry.
"
25,2,Randy,"Alright, look, I'm gonna tell you the truth about ice cream– Jerry actually doesn't do shit. Ben does it all, everyone knows that.
"
25,2,Steve,"Well, I don't want to just be here like some kind of... token black person.
"
25,2,Randy,"Oh, come on, I'm sorry.
"
25,2,Steve,"No. I totally get now why you want me around, and I'm not gonna do it. 
"
25,2,Randy," He doesn't even really sound like a black guy, you know that?
"
25,2,PC Principal,"Alright everyone, listen up! We have a special announcement today. One of our fourth grade students says he's done a lot of work and has grown as a person. And he'd like to share his journey with you. Please welcome Stan Marsh.
"
25,2,Stan,"Sup, guys. You know, I've done a lot of reading lately. And I'd like to announce that the school has allowed me to declare today J.R.R. Tolkien appreciation day!  These books go so much deeper than the Hollywood movies. And we see its influences everywhere in our modern culture. In fact, how many of you knew that our classmate Tolkien was named after J.R.R. Tolkien?  But you don't know that Lord of the Rings was an analogy for World War II, did you?! And I'll bet you didn't know that there was originally 19 Rings of Power that were forged by Celebrimbor! So there's much we need to understand. And so I would like to bring up the man himself. Come on up here, Tolkien! Come on!
"
25,2,Tolkien," I actually don't like Lord of the Rings. And I don't like The Hobbit. Just cause my dad's into that stuff doesn't mean that I am. I've always hated that my name is Tolkien, but I didn't really have a choice, did I? So please, whatever you do, just don't draw any more attention to my name. I can't stand any of it. It's just a bunch of nerdy, jive-ass dragon shit. 
"
25,2,Sharon,"Stanley? Are you feeling any better?
"
25,2,Stan,"Nope. Not any better, Mom.
"
25,2,Sharon,"Well, your friend Tolkien came over to see you. He's downstairs.
"
25,2,Stan,"Tolkien is... here?  Hey, Tol-kien.
"
25,2,Tolkien,"Oh, hey, Stan.
"
25,2,Stan,"What are you doing here?
"
25,2,Tolkien,"Stan... Are you ok? You've just been acting kind of strange the last few days.
"
25,2,Stan,"Yeah, I'm good. I'm... No, I'm not... Tolkien, I have something I have to tell you.
"
25,2,Tolkien,"Okay.
"
25,2,Stan,"This whole time, I thought your name was ""Token"". Like... the token black person.
"
25,2,Tolkien,"Wow.
"
25,2,Stan,"Yeah.
"
25,2,Tolkien,"Wow... Why would my parents name me something that means the only black person?
"
25,2,Stan,"I don't know. So I understand if you don't wanna be around me anymore.
"
25,2,Tolkien,"Well, it's not like I really have a choice. That's why I'm here. My parents just bought the farm across the street.
"
25,2,Stan,"What?!
"
25,2,Tolkien,"Yeah. Out of the blue my dad was just like, ""We're going into the farming business!"" And we all just picked up and moved.
"
25,2,Stan,"Oh, my God, this is great!  Mom, Dad, guess what?! Tolkien's family bought the farm across the street! We're neighbors!
"
25,2,Sharon,"Oh, that's great!
"
25,2,Randy,"Yeah, that's really cool boys– Wait, wha-a-a-t?!  What the hell's going on?!
"
25,2,Steve,"Oh, hey, Randy. What'dya think of the new place?
"
25,2,Randy,"Credigree Weed? How stupid is that?! Credigree isn't even a word!
"
25,2,Unnamed Man," Uh, hello, we'd like to buy a little weed.
"
25,2,Unnamed Woman,"It's our anniversary!
"
25,2,Randy,"Well, there's really good weed across the street! Tegridy weed?
"
25,2,Unnamed Man,"Yeah, we're just– we're looking for something with a little more... street cred.
"
25,2,Unnamed Woman,"Yeah, a little more cred!
"
25,2,Steve,"Well, y'all came to the right business, cuz this shit is hard!
"
25,2,Randy,"Oh, oh! He didn't even talk like that before! This guy is a total phony! Now just come across the street, and I'll show you some real nice weed made with Tegridy! These people don't even belong here!
"
25,2,Unnamed Man,"Wow, bro, you're a racist piece of shit.  Can we see what you've got, please?
"
25,2,Steve,"Hell yeah, we got all kinds of shit– Lemme give you a sample of my Rivendell Elvish Magic... 
"
25,2,Randy," They stole it! They stole my idea!
"
25,2,Sharon,"Who did?
"
25,2,Randy,"Those dickheads across the street! They took everything I learned about using black culture to make a bigger profit and they're doing it themselves!  Get this little prick outta my house! 
"
25,2,Stan,"Dad!
"
25,2,Randy,"Get him outta here, he's a spy!  Hey, fuck face! I don't want your kid over at my house, you got that?!
"
25,2,Steve,"Hey man, what's your problem?!
"
25,2,Randy,"You want a war? Well, you got one! Game on, asshole!
"
25,2,Steve," Game on, muthafucker.
"
25,2,Randy," Everyone back in the house. Come on, let's go.
"
25,2,Stan,"But Dad–
"
25,2,Randy,"Shut up! 
"
25,2,Doctor,"The story of young Stan Marsh might seem incredible, but the fact is many people suffer from unconscious biases.  If you or someone you know might have also thought the name Tolkien didn't come from J.R.R. Tolkien, then please call... 1-800-I AM A GIANT PIECE OF SHIT. Because you are the fucking problem.
"
25,3,Agent 1,"Yes sir. If you're looking to move out of the city, I think your family would love South Park. You can get four times the house here that you can get in the city.  A cortado? Is that like a coffee?  Yeah, we – we have a coffee shop here. Yes...
"
25,3,Agent 2,"We're up in the mountains about an hour from Denver. Do you think you could drive out from the city this weekend and I could show you some properties?  Oh, you have a Tesla? Oh, how nice.
"
25,3,Agent 3,"South Park – yeah, it's a charming country village. If you're able to work from home, I think you'll really love it out here.  LaCroix? The sparkling mineral water? Yes, I do believe we have that in our stores here...
"
25,3,John,"We're seeing a massive influx of city people moving out here to the country. And the truth is we don't have enough real estate agents to keep up with all the demand. 
"
25,3,Liane,"Well, I don't have much experience but I thought I'd give real estate a try.
"
25,3,John,"Mrs. Cartman, being a real estate agent takes a lot of intellect and a lot of raw talent. You have to get your picture taken. Get people to like the picture and go, ""Oh, I'd like to hang out with that person."" And then act like you like those people when you show them houses.
"
25,3,Liane,"Well, I do believe I'm good with people, and the truth is... I need to do this for my son. Our...rent is going up because of all the new people moving into town – and I don't think I can afford it anymore. 
"
25,3,John,"Well, then, I am going to give you a shot. Mrs. Cartman. For your little boy.
"
25,3,Cartman," God dammit... Oh! You piece of shit! 
"
25,3,Liane,"Hello, sweetie!
"
25,3,Cartman,"Mom! Where the hell have you been?! I've been home from school for like 45 minutes!
"
25,3,Liane,"I'm sorry, honey, mommy had some errands.
"
25,3,Cartman,"I didn't have anything to eat except Nutella. I was about to call Child Services!
"
25,3,Liane,"Honey... Mommy has some big news. 
"
25,3,Cartman,"What?
"
25,3,Liane,"I... got a job, Eric. 
"
25,3,Cartman,"I'm your job.
"
25,3,Liane,"Oh, honey – It's going to be good! Mommy is just going to be working a few days a week and you can be a big boy and take care of yourself.
"
25,3,Cartman," No!
"
25,3,Liane,"Eric, this has to happen. We can't afford to live in this house unless I make more money, and this job pays really well.
"
25,3,Cartman,"Wha– what job could you possibly have?! You don't know how to do anything!
"
25,3,Liane,"I'm a real estate agent.
"
25,3,Cartman," A what?
"
25,3,Cartman,"Hey Butters, I need your help.
"
25,3,Butters,"Well– Well, sure Eric! What's goin' on?
"
25,3,Cartman,"Butters, I have some shocking news... My mom got a job.
"
25,3,Butters,"Oh... Oh, and you're worried that maybe now your mom won't always be there to take care of you?
"
25,3,Cartman,"What? No, my mom got a job. My mom is dumb as shit and somebody is paying her to do something.  Have you ever heard of a real estate agent, Butters?
"
25,3,Butters,"Well, not really.
"
25,3,Cartman,"Yeah, well, neither had I.  So I looked it up on a bunch of those shows and stuff. You don't do anything. You just look nice and hug people and then when someone buys a house, you make money.
"
25,3,Butters,"Wow! Well, that sounds like a good deal!
"
25,3,Cartman,"It's more than a good deal, Butters. It's fucking legal theft. If my mom can be a real estate agent, then literally anyone in the world can.  We've got all these people moving from the cities into our town. I can probably be a millionaire in just a few days time.
"
25,3,Butters," Wow wee!
"
25,3,Cartman," Now, whatever you do, don't tell anybody. If anyone else finds out about this, they'll all want to be real estate agents, too. You've always been great at taking pictures, Butters.  I won't forget this when I'm rich.
"
25,3,Butters,"Gosh, thanks, Eric! 
"
25,3,Liane,"Okay, Liane... you've got this. You can do this! 
"
25,3,City Man," Bottled water. Bottled water. Bottled water.
"
25,3,Liane,"Hello there! I believe I spoke with you on the phone? I'm Liane Cartman with South Park Realtors!
"
25,3,City Man,"Uh-huh... uh-huh...
"
25,3,Liane,"Well, this is the house I was telling you about. It just came on the market.  It's a 2,300 square foot mid colonial home. Detached garage–
"
25,3,City Woman,"Pilates?
"
25,3,Liane,"Excuse me?
"
25,3,City Woman,"Pilates?
"
25,3,City Man,"Is there a gym my wife can do Pilates?
"
25,3,Liane,"Oh, you're about five minutes from the local gym.
"
25,3,City Man,"Pilates. Bottled water?
"
25,3,Liane," Oh! Um, you have such a lovely family! It must have been a big drive from the city?
"
25,3,City Man,"Tesla. We have a Tesla.
"
25,3,City Girl,"Wi-Fi. Wi-Fi.
"
25,3,City Woman,"Is there Wi-Fi?
"
25,3,City Man,"No Wi-Fi. Bottled water.
"
25,3,Liane,"Well, come on in, let me show you around!
"
25,3,Cartman,"Okay, this is a three bedroom house with bathrooms. Front yard and backyard.
"
25,3,Liane,"Eric, what are you doing?
"
25,3,Cartman,"Oh, I just got some clients here looking to relocate. These people are from the city.
"
25,3,City Man 2,"Uh, cortado.
"
25,3,City Man 3,"Bottled water.
"
25,3,City Woman 2,"Wi-Fi. Pilates.
"
25,3,Liane,"Uh, excuse me one moment.  Eric! What are you up to?
"
25,3,Cartman,"I got a job as a real estate agent, mom.
"
25,3,Liane,"You are not a real estate agent–
"
25,3,Cartman,"Neither are you–
"
25,3,Liane,"Now just march right back home and I will see you when I am done with work!
"
25,3,Cartman,"Mom, real estate is an open market. You're not the only one who gets to take advantage of all the city people. 
"
25,3,Liane," Eric, this house is being represented by South Park Realtors. You don't get to just walk in and show it!
"
25,3,Cartman," Oh, ok! That's fine! I have tons of friends in South Park! I'll get my own listings! 
"
25,3,Mayor McDaniels,"People, this is the most exciting time in the history of South Park. As you know, there are people from all over the country leaving the cities and coming to small, rural towns like ours.
"
25,3,Mr. Adler,"It's truly incredible for all of us. With this new surge of people from urban areas, we're seeing more town money from sales taxes, more profit in our local businesses–
"
25,3,Harriet,"My bakery has seen a 20% increase in sales. Oh, I just love all these city people moving in!
"
25,3,Tuong Lu Kim,"That's right. It's great to have shitty people. These shitty people come with their fancy shitty crothes and their big shitty cars. You know, and these shitty people have a shitty way of doing things that will expose us all to their shitty ideas.
"
25,3,Jimbo,"Yeah, and they've got city money and city lifestyles!
"
25,3,Tuong Lu kim,"Shitty money, shitty lifestyles. And they'll move here and bring their shitty famiries. And their cultured, shitty kids will hang out with our kids and expose them to their shitty ways.
"
25,3,Mayor McDaniels,"I've always dreamed of South Park becoming more than a little hick town.  And these city people bring with them... a new hope.
"
25,3,Harriet,"Here's to the future, everyone!
"
25,3,All,"The future!
"
25,3,Cartman,"Okay, so this is a three bedroom two and a half bath– come on in, everybody! 
"
25,3,City Man,"Wi-Fi?
"
25,3,City Man 2,"Wha– Wha– Wha– Wha?
"
25,3,City Man 3,"LaCroix.
"
25,3,Cartman,"You got about 2,300 square feet and there is a finished basement.
"
25,3,City Woman,"Oat milk. Oat milk.
"
25,3,Cartman,"Detached garage– stairs head up to the master, which is an en suite, if I remember correctly. Let's get on back to the kitchen... 
"
25,3,City Man 4,"Cortado?
"
25,3,Cartman,"You've got a nice, big kitchen, pretty new appliances. Door in the back gets you out to the garage.
"
25,3,Richard,"Excuse me, what are you doing?
"
25,3,Cartman,"Just showing them your house. Come on, let's check out the second floor–
"
25,3,Richard,"Our house isn't for sale! Hey! 
"
25,3,Cartman,"Nice, big bathroom for the two rooms up here. Tweek's grandma is staying in one of the rooms, which serves as an office space when she's not here.
"
25,3,Cartman,"And then, we are back down to the spacious living room!
"
25,3,Richard,"Will you please get out of our house?
"
25,3,Cartman,"Yeah, we're just about done– well, what do you guys think?
"
25,3,City Boy,"Macbook, Tesla?
"
25,3,Cartman,"I'm sorry, I didn't get that...
"
25,3,City Man,"My son left his MacBook in the Tesla.
"
25,3,Cartman,"Oh, sure, well, let's head on out now. We can take a lot at Jimmy's house.  It doesn't have such sucky furniture.  Let me talk to these guys and see if we can come up with a number.  I think I can get you 4 million for this place.
"
25,3,Richard,"Four million dollars, really?
"
25,3,Cartman,"I'll be in touch. 
"
25,3,Mrs. Tweak,"Told you our furniture sucked! 
"
25,3,Realtor,"Hey– Hey, John, I got some bad news. We just lost another client to the South Park Realty Group.
"
25,3,John,"What?!
"
25,3,Realtor,"We're losing people like crazy! These guys are ruthless.
"
25,3,John,"Who is this South Park Realty Group?! Has anyone heard of them?!
"
25,3,Realtor," It appears to be mostly one agent. A-A pretty young guy– Can't have been in the business that long– 
"
25,3,John,"Oh my god... That's a pretty damn good picture. How'd he get that kind of depth of field?
"
25,3,Realtor,"I don't know he's gotta be using some kind of soft filter– nothing I've ever seen!
"
25,3,John,"Alright, everyone! Looks like we've got some competition! If anyone thinks they can take our clients, they've got another thing coming. Everyone, get up. We're gonna retake our pictures.
"
25,3,Realtors,"Awwwww!
"
25,3,John,"No, no, no, we're getting our butts kicked, and we need to show this kid what we can do!
"
25,3,John,"Come on, Chris! You gotta look really welcoming!
"
25,3,Chris," Ugh. I'm trying–
"
25,3,John,"Come on, arch your back more!
"
25,3,Chris,"I'm, ugh, arched as far as I can...!
"
25,3,John,"Come on, Chris, you wanna lose another sale?! Arch your back more!!!
"
25,3,Chris,"I-I got it–!  
"
25,3,John,"That's good, we got it– Get in here, Carol!  Got it! Ok, next!
"
25,3,Cartman,"Hey, guys, it's Eric from South Park Realty Group. Are you dreaming of moving out of the city and into the countryside? I want you to check out Clyde's house. This is a 2,300 square foot mid colonial home – detached garage – now listing for just $3.5 million. Let's check it out.
"
25,3,Cartman,"This house is so spacious. I think my cameraman Butters can attest to this. Isn't this nice, Butters?
"
25,3,Butters,"Yeah, it's real roomy!
"
25,3,Cartman,"Just look at these amenities.
"
25,3,Cartman,"These giant, glass double doors lead to the unfinished backyard. Plenty of room here for a pool or a horse stable. This is just one of the amazing properties we have at South Park Realty Group. We've got other great listings, like–  Craig's house,  Wendy's house,  and my personal favorite, Kyle's House.  Get out of that sewage drain you call a city and start living the country life you've always wanted.
"
25,3,Cartman,"South Park Realty Group. Get out of the city and into beautiful South Park.
"
25,3,John,"Uh, Liane, you got a call, line 2. Sounds like a broker interested in 4600 Highgate.
"
25,3,Liane,"Ooh! Okay.
"
25,3,Liane,"Hi, this is Liane with South Park Realtors.
"
25,3,Cartman,"How's it going? This is Eric Cartman with South Park Realty Group.
"
25,3,Liane,"Eric, stop it.
"
25,3,Cartman,"Well, I'm standing here with some clients who want to make a deal on this Highgate place. They wanna offer $175,000.
"
25,3,Liane,"You are going to get me fired, Eric. And then we are going to lose our home!
"
25,3,Cartman,"$175,000 is a great number—$25,000 below asking, but you know you're never gonna get $200,000.  Don't worry, these deals are always like this.
"
25,3,Liane,"I am doing this job for us! So we can have a roof over our heads!
"
25,3,Cartman,"The HVAC all needs to be redone and you know it.
"
25,3,Liane,"I am not talking about this anymore!
"
25,3,Cartman,"Okay, that's fine mom, why don't you go to fucking hell?!  It always gets like this with agents. Don't worry, she'll call back, watch.
"
25,3,Cartman," South Park Realty Group, this is Eric.
"
25,3,Liane,"You are in so much trouble, young man!
"
25,3,Cartman,"Okay, okay... $180,000, but that's as high as I can go.  We got it.
"
25,3,John,"It just isn't fair... We retook all our pictures, and what does South Park Realty Group go and do? They go and make a video. And just like that, they take all our customers.
"
25,3,Realtor,"I think maybe real estate just isn't the same anymore. Maybe we gotta start making fancy videos to keep up.
"
25,3,Hot Dog Owner,"Excuse me, there's all these city people moving into town and I think I'd like to sell my property.
"
25,3,Realtors," R-really?
"
25,3,Realtors,"That's great!
"
25,3,Realtors,"Hey, hey, sir!
"
25,3,Realtors,"We can sell your house!
"
25,3,John," Move! Move! Get! Get!  That's a very smart idea! It's definitely a sellers market right now! It's good you came to South Park Realtors. What kind of house is it?
"
25,3,John,"Once in a lifetime, a property comes up for sale that it's so unique, it defies words. We know that good houses are getting hard to come by in South Park...and that's why we are so excited to bring you this exceptional new property.
"
25,3,John,"This is the historic Aspen Park Hot Dog. 200 square feet of pure luxury. Let's check it out.
"
25,3,John,"You want to move out of the city and enjoy the laid back country life? It's all here.  Find out more about this dream home today at South Park Realtors.
"
25,3,City People,"LaCroix? LaCroix? Wifi? MacBook?
"
25,3,Tuong Lu Kim,"Huh...sound like-a shitty people.
"
25,3,Tuong Lu Kim,"Oh, no! There's way too many shitty people! Go on, go, go! Shoo! Too many of you shitty people! Go on! Go on, shoo, shitty people!
"
25,3,Mayor McDaniels,"People... we have a giant problem. There are now so many city people looking for houses in South Park...that it could destroy our rebounding economy.
"
25,3,Mr. Adler,"Uh...how so? I thought city people were good for our economy.
"
25,3,Mayor McDaniels,"They are, but Mr. Kim has a theory, and I think you all better listen to him. Mr. Kim.
"
25,3,Tuong Lu Kim,"What's the one thing shitty people hate most? Other shitty people. Shitty people wanna get out of the shitty. If too many come here... South Park becomes shitty, and then all the shitty people gonna reave.
"
25,3,Harriet,"We can't let that happen. Not when things are finally starting to turn around!
"
25,3,Mayor McDaniels,"So then we have to find a way to stop this.
"
25,3,Jimbo,"It's the damn real estate agents! They're the ones who are going overboard. They only care about their commissions!
"
25,3,Harriet,"Yes! We are to tell the realtors to cool their jets!
"
25,3,Mayor McDaniels,"Realtors don't care about anything but money. We have to show them who's really in charge of this town...Jimbo—go to your gun store and get the necessary supplies. I'm declaring open season...on real estate agents.
"
25,3,Cartman,"Welcome, home buyers! I'm Eric with South Park Realty Group. We hope you're enjoying the provided food and beverages.  Yes, that's right. You know, here at South Park Realty Group, we've had some amazing listings—Craig's house, Jimmy's house—but I think you'll all agree that what we have for you today is a whole nother level. I present to you... Tolkien's house!
"
25,3,City People," Wha-- wha-- wha-- wha--
"
25,3,Cartman,"These owners have just moved out to a farm, and we're listing this house at just under $50 million dollars.
"
25,3,Cartman,"Yes! Go on in! Check it out! Make me an offer!
"
25,3,Liane," You are in big trouble, young man!
"
25,3,Cartman,"This is my listing, mom!
"
25,3,Liane,"I have had it with you! Come here right now!
"
25,3,Cartman," This is my listing, mom!
"
25,3,Liane,"Eric!
"
25,3,Jimbo,"What the hell.
"
25,3,John," Over here...
"
25,3,Jimbo,"What happened here?
"
25,3,John,"They're too smart for us. South Park Realty Group. We tried to keep up... took our pictures again—aagh! My spine is broken.
"
25,3,Mr. Adler,"Well, it serves you right for what you're doing to our town!
"
25,3,Harriet,"You're driving all the city people away!
"
25,3,John,"Not us...South Park Realty Group...they upset the natural balance. Real estate agents don't really do anything. If they start doing stuff, then the whole housing market goes crazy!
"
25,3,Harriet,"Where is South Park Realty Group located?!
"
25,3,Realtor,"They're showing a house... The Tolkien house... you have to stop them.
"
25,3,Cartman,"Agh! Help! Somebody call Child Protective Services!
"
25,3,Liane,"Eric, you're only making it worse!
"
25,3,Cartman,"I am not doing a co-brokering deal, mom, it's not gonna happen!
"
25,3,Liane,"This isn't about that, Eric, and you know it! You're upset! You're upset because you don't want your mom to have a job!
"
25,3,Cartman,"That isn't true.
"
25,3,Liane,"It is true! You're scared and you're jealous that a job will take my attention away from you!
"
25,3,Cartman,"You just want to offer the sellers a lower commission to list this house and it's not going to work, mom!
"
25,3,Liane,"It's ok to be scared, Eric. I know that I'm the only family you have, but you're making everything worse for us!
"
25,3,Jimbo,"I see one! There's a real estate agent right there!
"
25,3,Harriet,"There's a big one and a little, fat one!
"
25,3,Liane,"Eric, you need to stop this right now.
"
25,3,Cartman,"When I close this deal, mom, I'm gonna be the richest kid in town!
"
25,3,Liane,"It doesn't work that way, Eric! You aren't going to make any money—you're just driving up the market and none of your deals will make it through escrow!
"
25,3,Cartman,"Well, we'll just see in 30 days, won't we? Except for some of my deals, which have a 45 day contingency period!
"
25,3,Liane,"Fine, Eric! Will you stop all this if I quit my job?!
"
25,3,Cartman," And you won't get any other job?
"
25,3,Liane,"No!
"
25,3,Cartman,"And your only job will be me? And, you'll be home when I get back from school and have my mid-afternoon meal already on the table?
"
25,3,Liane,"Yes, Eric!..Yes...
"
25,3,Jimbo,"Hold yer' fire! Come on out, ya' damn real estate agents!
"
25,3,Liane," Don't shoot! I am not a real estate agent! I am quitting as of right now. And South Park Realty Group is no more.
"
25,3,Harriet,"We did it! We fucking did it!
"
25,3,John,"Real Estate is a delicate balance. It has to be left to the professionals. There's a great migration happening all over America. And if we do it right... Everyone ends up in a home...that they can afford.
"
25,3,Cartman,"I think it's cool we live in a hot dog.  We have everything we need here. We've got running water, a couch to sleep on. And most important, we have each other. 
"
25,3,Cartman,"Weak... I live in a hot dog.
"
25,4,Mr. Garrison,"Okay children, let's take our seats.  I know there's a lot of things going on and we're all a little bit worried. I've heard some of you express concern over current events, so I think we should discuss what's happening. It is true – Rick and I did get into a fight over the weekend.  Now, I don't know what you've heard and what you haven't, but Rick was wrong, okay? He's the one that needs to apologize.
"
25,4,Wendy,"We're not worried about that, we're all worried about Putin.
"
25,4,Mr. Garrison,"Putin? It was just a little noise when I pulled out. Nobody was ""pootin"", okay? And anyway, you kids shouldn't be talking about that kind of stuff! Geez!
"
25,4,Mr. Mackey," Uh, kids! I need your attention! We're doing an emergency drill this morning, m'kay?
"
25,4,Clyde,"A drill?
"
25,4,Mr. Mackey,"M'kay, now, we haven't done these in a long time, but we need to be prepared if the Russians decide to nuke us. Now, when you hear this sound...
"
25,4,Mr. Mackey," The Russians are nuking us.
"
25,4,Mr. Mackey,"...then you need to quickly and calmly get out of your seats and get to the gymnasium, m'kay?
"
25,4,Mr. Mackey," The Russians are nuking us. 
"
25,4,Mr. Mackey," The Russians are fucking nuking us! Go! Go, go go!  We're all gonna die!  Come on! Come on! The missiles are coming! They've lost their minds! Run! Get to the gym! Get to the gym!  Come on, we're getting nuked! Everyone to the gym! It's our only chance!
"
25,4,Mr. Mackey,"Under the bleachers! Go! Come on, move! Everyone's going to die!
"
25,4,Mr. Mackey,"M'kay. That was... 22 seconds. That's not bad, m'kay. Now, if this were real, we would just all stay here and wait to hear from our government and maybe, maybe listen to some appropriate music. Like we did back in the ‘80s.
"
25,4,Music,"
Take your baby by the hand,
Do the next thing that you feel,
I said...


"
25,4,Narrator,"South Park. Back To The Cold War. Starring...
"
25,4,Narrator,"Butters! Stephen and Linda Stotch! Melancholy, the horse! And the comedy of Vladimir Putin!
"
25,4,Music,"Dancehall days, love...
"
25,4,Kelly,"Hi, Katie!
"
25,4,Katie,"Hi, Kelly!
"
25,4,Girl 1,"Oh my gosh, Pixie looks so pretty today!
"
25,4,Girl 2,"Thanks! I braided my pony's tail.
"
25,4,Butters,"Hi, Josslyn! Hi, Staci Mae!
"
25,4,Girls,"Hi, Butters.
"
25,4,Dressage Instructor,"Alright, pony riders. We've got a big competition this weekend, so let's line up and do our rails.
"
25,4,Butters,"Hi, Mom! Hi, Dad!
"
25,4,Stephen,"Don't wave at us, Butters!  Judges hate when they wave. He needs to not do that.
"
25,4,Dressage Instructor,"Okay, Staci Mae, nice trot. Here comes the jump.  Good! Very nice. Okay, next.  Good, Heather. That's good control of Sunshine. Good. Okay, Butters. Come on, you're next.
"
25,4,Stephen,"Come on, Butters. Come on!  Oh! He clunked it! It's okay... It's okay. Good job, Butters. Good job. Fuck!  We should just pull Butters out of dressage. He sucks at this.
"
25,4,Linda,"Oh, we can't pull him out. He loves it.
"
25,4,Stephen,"Don't you understand, Linda? I'm scared. The big competition is this weekend. Butters will be going up against the Russians. 
"
25,4,Linda,"Oh, look, here comes the Russian now. 
"
25,4,Stephen and Linda,"Boo!
"
25,4,Stephen,"Boo, Russia! Boooo! 
"
25,4,Man,"Hey, what are you booing a little kid for?
"
25,4,Stephen,"Don't you know who that is? That's Dan Solokov's kid! Dan Solokov? Who works at the Ace Hardware over in Meeker? Even the kid's pony is a Russian Etruscan!  You piece-a-shit communist! You won't take our freedoms away! Boo, Russia!
"
25,4,Music,"Games without frontiers...
"
25,4,Mr.Mackey," ""War without tears... Jeux sans frontiers...""  Yeah?
"
25,4,PC Principal,"Mr. Mackey, I'd like to have a word with you.
"
25,4,Mr. Mackey,"Oh, yeah, yes, of course, PC Principal. 
"
25,4,PC Principal,"I see that you've, uh, called for another nuclear emergency drill this afternoon?
"
25,4,Mr. Mackey,"Yes, that's right. We are going to be prepared.
"
25,4,PC Principal,"Well, Mr. Mackey, this is the seventh drill that we've done in two days. And I see that you also put in the budget for a bomb shelter and 20 VHS copies of ""Red Dawn"".
"
25,4,Mr. Mackey,"VHS is still really the best format when you think about it.
"
25,4,PC Principal,"Mr. Mackey, I'm starting to worry that this is sort of... nostalgic for you, like you're kind of enjoying this.
"
25,4,Mr. Mackey," Enjoying it? My job is to have this school ready. Kids need to know what Russia is capable of. Оставь меня в покое (Leave me alone).
"
25,4,PC Principal," You speak Russian?
"
25,4,Mr. Mackey,"No, but I've watched Hunt For Red October like 200 times.
"
25,4,PC Principal,"Mr. Mackey, I am not asking you. I'm telling you – stop with all the drills and stop putting ideas into our students' heads.
"
25,4,Mr. Mackey,"No, you – you're right, of course. I'm – I'm over-reacting.
"
25,4,PC Principal,"Okay.
"
25,4,Mr. Mackey,"M'kay...
"
25,4,Stephen,"Alright, Butters, you've just got two more days before the dressage competition.
"
25,4,Butters,"I'll do my best, Dad!
"
25,4,Stephen,"You're gonna have to do better than that, Butters. You see that little Russian kid over there?  That kid doesn't give a shit about you. He just wants to win and take what little patriotism our country has left.
"
25,4,Butters,"That kid?
"
25,4,Stephen,"You didn't live through the Cold War, Butters, but we did. This tournament is going to be turned into a political spectacle, and we have to win. Otherwise, I'm afraid we'll have to give your pony away to communists who slaughter ponies and donkeys to make skin cream. That's mostly the Chinese, but a commie's a commie.
"
25,4,Linda,"Better dead than red, Butters.
"
25,4,Butters,"Oh, Jesus! Not Melancholy!
"
25,4,Stephen,"Now, that little prick is trying to intimidate you. I want you to go in there and show him how an American rides!
"
25,4,Butters," Come on, boy! 
"
25,4,Stephen,"Butters! Butters, what the hell are you doing?!
"
25,4,Butters,"Well, I dunno!
"
25,4,Stephen,"You have to learn to control!
"
25,4,Butters," Come on, Melancholy, come on! 
"
25,4,Girls,"Ewwww!
"
25,4,Stephen,"Butters, what the hell is that?!
"
25,4,Butters,"What is what?  Oh, geez! Put that thing away, Melancholy!
"
25,4,Stephen," Jesus, Linda, what are we gonna do?
"
25,4,Mr. Mackey,"What are you up to, you piece of shit?
"
25,4,Butters,"Hello, sir. I just needed to talk to somebody. I've been having some problems at home.
"
25,4,Mr. Mackey," Uh-huh, m'kay, that's nice. That's good to hear. Why don't you just, uh, sit there and tell me about it?
"
25,4,Butters,"Well, it's just my parents. You see, a few months ago, I saw this little girl riding a pony and I said, ""Whoa! I wanna do that!""
"
25,4,Mr. Mackey,"Uh huh...
"
25,4,Butters,"So we found a stable and a trainer, and I started to learn dressage. And I got to lease a pony, and his name is Melancholy.
"
25,4,Mr. Mackey,"Yeah. Yeah, that must be tough. I'm sorry to hear that, m'kay.
"
25,4,Butters,"Well, I love to ride Melancholy. But now I'm feeling all this pressure to win. My parents said I have to win because it's against the Russians.
"
25,4,Mr. Mackey,"M'kay, we – the what? 
"
25,4,Butters,"It's the Russians. I mean, I guess they're just really good at dressage, but now my dad says it's a matter of national security.
"
25,4,Mr. Mackey,"M'kay. Butters. Don't move your head.
"
25,4,Butters,"Don't move my head? I –
"
25,4,Mr. Mackey,"Uh, uh! They're probably watching us, so keep acting like you're asking me for help.
"
